Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Tradenames,Manufacturers,Funding Details,Funding Text 1,Funding Text 2,Funding Text 3,Funding Text 4,Funding Text 5,Funding Text 6,Funding Text 7,Funding Text 8,Funding Text 9,Funding Text 10,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
[No author name available],[No author id available],"Poverty can harm early brain development, researchers say",2012,"Science","337","6093",,"428","429",,,"10.1126/science.337.6093.428","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864351566&doi=10.1126%2fscience.337.6093.428&partnerID=40&md5=c6c7269a6206c94fd2d8ab1440da1619",,"",[No abstract available],,"brain; research work; attention; brain; brain development; functional magnetic resonance imaging; human; language; learning; neuroscience; poverty; priority journal; short survey",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Short Survey,"Final","All Open Access, Bronze",Scopus,2-s2.0-84864351566
"Bergland M., Klyczek K., Lin C.-C., Lundeberg M., Tosado-Acevedo R., Toro A., White D., Wolter B.","6506542503;6603125826;15035297300;6701851601;55322601600;55222261400;8242176800;36640293400;","Engaging students in molecular biology via case-based learning",2012,"Science","337","6093",,"426","427",,1,"10.1126/science.1215225","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864348871&doi=10.1126%2fscience.1215225&partnerID=40&md5=3cf5d4ded28cb6fdca448cfcc4699d4a","Biology Department, University of Wisconsin-River Falls, River Falls, WI 54022, United States; Computer Science Department, Winona State University, Winona, MN 55987, United States; Faculty of Science and Technology, Inter American University of Puerto Rico, Metropolitan Campus, San Juan 00919, Puerto Rico; Department of Biology, Chemistry, and Environmental Sciences, Inter American University of Puerto Rico, San Germán Campus, Post Office Box 5100, 00683, Puerto Rico; Biology Department, North Carolina A and T State University, Greensboro, NC 27411, United States; Department of Fisheries and Wildlife, Michigan State University, East Lansing, MI 48824, United States","Bergland, M., Biology Department, University of Wisconsin-River Falls, River Falls, WI 54022, United States; Klyczek, K., Biology Department, University of Wisconsin-River Falls, River Falls, WI 54022, United States; Lin, C.-C., Computer Science Department, Winona State University, Winona, MN 55987, United States; Lundeberg, M., Biology Department, University of Wisconsin-River Falls, River Falls, WI 54022, United States; Tosado-Acevedo, R., Faculty of Science and Technology, Inter American University of Puerto Rico, Metropolitan Campus, San Juan 00919, Puerto Rico; Toro, A., Department of Biology, Chemistry, and Environmental Sciences, Inter American University of Puerto Rico, San Germán Campus, Post Office Box 5100, 00683, Puerto Rico; White, D., Biology Department, North Carolina A and T State University, Greensboro, NC 27411, United States; Wolter, B., Department of Fisheries and Wildlife, Michigan State University, East Lansing, MI 48824, United States","Case It!, an IBI prize-winning module, provides computer simulations that enable student analysis of biological materials not usually available in laboratories.",,"computer; laboratory method; learning; molecular analysis; student; biological model; case based learning; case study; computer simulation; health educator; high school student; human; laboratory; learning; medical student; molecular biology; priority journal; review; university student; article; awards and prizes; computer simulation; education; methodology; role playing; teaching; Awards and Prizes; Computer Simulation; Humans; Learning; Molecular Biology; Role Playing; Teaching",,,,,,,,,,,,,,,,"Bergland, M., Klyczek, K., Cadwallader, J., Carson, V., Coleman, W., http://bioquest.org, Original team members at the 1995 workshop included; Lundeberg, M.A., Bergland, M., Klyczek, K., Hoffman, D., (2003) J. Interact. Online Learn., 1 (3); Lundeberg, M.A., (2002) J. Coll. Sci. Teach., 32, p. 64; Bergland, M., (2002) Am. Biol. Teach., 682, p. 81; Tamura, K., MEGA5: Molecular evolutionary genetics analysis using maximum likelihood, evolutionary distance, and maximum parsimony methods (2011) Mol. Biol. Evol., 28, p. 2731; Wolter, B.H.K., (2012) J. Sci. Educ. Technol., , 10.1007/s/0956-012-9387-7; National Center for Biotechnology Information Database, , http://www.ncbi.nlm.nih.gov; www.hhmi.org/grants/sea, The Phage Hunters Advancing Genomics and Evolutionary Science (PHAGES) program is part of the; Hatfull, G.F., Exploring the mycobacteriophage metaproteome: Phage genomics as an educational platform (2006) PLoS Genet., 2, pp. e92; Kang, H., Lundeberg, M.A., Participation in science practices while working in a multimedia case-based environment (2010) J. Res. Sci. Teach., 47, p. 1116","Bergland, M.; Biology Department, University of Wisconsin-River Falls, River Falls, WI 54022, United States; email: mark.s.bergland@uwrf.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22837518","English","Science",Review,"Final","All Open Access, Bronze",Scopus,2-s2.0-84864348871
"Mervis J.","7102025474;","U.S.'s best science and math teachers to get bonuses",2012,"Science","337","6093",,"401","",,,"10.1126/science.337.6093.401","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864346043&doi=10.1126%2fscience.337.6093.401&partnerID=40&md5=c0d963ab4fe80948330ddd08ba28b728",,"Mervis, J.",[No abstract available],,"budget; education program; engineering; human; mathematics; note; priority journal; science; teacher; technology",,,,,,,,,,,,,,,,,"Mervis, J.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Note,"Final","",Scopus,2-s2.0-84864346043
"Balter M.","7102714427;","Using radiocarbon to go beyond good faith in measuring CO2 emissions",2012,"Science","337","6093",,"400","401",,3,"10.1126/science.337.6093.400","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864345657&doi=10.1126%2fscience.337.6093.400&partnerID=40&md5=0e605d74d668eaad159a42690569cb83",,"Balter, M.",[No abstract available],,"carbon 14; carbon dioxide; atmosphere; carbon footprint; note; priority journal; radiometric dating; United States",,"carbon 14, 14762-75-5; carbon dioxide, 124-38-9, 58561-67-4",,,,,,,,,,,,,,,"Balter, M.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Note,"Final","",Scopus,2-s2.0-84864345657
"Pulendran B., Artis D.","7003298475;7004004141;","New paradigms in type 2 immunity",2012,"Science","337","6093",,"431","435",,295,"10.1126/science.1221064","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864345639&doi=10.1126%2fscience.1221064&partnerID=40&md5=59e97785656b95f8b52975fd4f982c94","Department of Pathology, Emory Vaccine Center, Yerkes National Primate Research Center, 954 Gatewood Road, Atlanta, GA 30329, United States; Department of Microbiology, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA 19104, United States","Pulendran, B., Department of Pathology, Emory Vaccine Center, Yerkes National Primate Research Center, 954 Gatewood Road, Atlanta, GA 30329, United States; Artis, D., Department of Microbiology, Perelman School of Medicine, University of Pennsylvania, Philadelphia, PA 19104, United States","Nearly half of the world's population harbors helminth infections or suffers from allergic disorders. A common feature of this population is the so-called ""type 2 immune response,"" which confers protection against helminths, but also promotes pathologic responses associated with allergic inflammation. However, the mechanisms that initiate and control type 2 responses remain enigmatic. Recent advances have revealed a role for the innate immune system in orchestrating type 2 responses against a bewildering array of stimuli, from nanometer-sized allergens to 20-meter-long helminth parasites. Here, we review these advances and suggest that the human immune system has evolved multiple mechanisms of sensing such stimuli, from recognition of molecular patterns via innate immune receptors to detecting metabolic changes and tissue damage caused by these stimuli.",,"allergen; Fc receptor; granulocyte macrophage colony stimulating factor; heparin; histamine; immunoglobulin E; interleukin 10; interleukin 13; interleukin 4; interleukin 5; interleukin 9; lipopolysaccharide; serotonin; STAT5 protein; STAT6 protein; toll like receptor 4; transcription factor GATA 3; tumor necrosis factor alpha; allergy; immune system; immunity; metabolism; B lymphocyte activation; basophil; binding affinity; CD4+ T lymphocyte; cytokine release; helminthiasis; immunity; inflammation; innate immunity; Leishmania mexicana; macrophage activation; mast cell; Mycobacterium tuberculosis; priority journal; protein expression; review; Th2 cell; tissue injury; type 2 immune response; Vermes",,"heparin, 37187-54-5, 8057-48-5, 8065-01-8, 9005-48-5; histamine, 51-45-6, 56-92-8, 93443-21-1; immunoglobulin E, 37341-29-0; interleukin 13, 148157-34-0; serotonin, 50-67-9; toll like receptor 4, 203811-83-0; transcription factor GATA 3, 137878-55-8",,,"National Institute of Allergy and Infectious Diseases, NIAID: N01AI050025, R01AI061570, R01AI074878, R01AI095466, R21AI083480, R21AI087990, R37AI048638, U01AI095608, U19AI057266, U19AI090023, U54AI057157; National Institute of Diabetes and Digestive and Kidney Diseases, NIDDK: R37DK057665",,,,,,,,,,,"Pawankar, R., Canonica, G.W., Holgate, S.T., Lockey, R.F., (2012) Curr. Opin. Allergy Clin. Immunol., 12, p. 39; Hotez, P.J., (2007) N. Engl. J. Med., 357, p. 1018; Paul, W.E., Zhu, J., (2010) Nat. Rev. Immunol., 10, p. 225; Zhu, J., Yamane, H., Paul, W.E., (2010) Annu. Rev. Immunol., 28, p. 445; Lambrecht, B.N., Hammad, H., (2012) Annu. Rev. Immunol., 30, p. 243; Pulendran, B., Tang, H., Manicassamy, S., (2010) Nat. Immunol., 11, p. 647; Coffman, R.L., Sher, A., Seder, R.A., (2010) Immunity, 33, p. 492; Palm, N.W., Rosenstein, R.K., Medzhitov, R., (2012) Nature, 484, p. 465; Kelso, A., Groves, P., Ramm, L., Doyle, A.G., (1999) Int. Immunol., 11, p. 617; Ito, T., (2005) J. Exp. Med., 202, p. 1213; Pedroza-Gonzalez, A., (2011) J. Exp. Med., 208, p. 479; Pulendran, B., (2001) J. Immunol., 167, p. 5067; Wenink, M.H., (2009) J. Immunol., 183, p. 6960; Wang, Y.H., (2010) J. Exp. Med., 207, p. 2479; Veldhoen, M., (2008) Nat. Immunol., 9, p. 1341; Liang, H.-E., (2012) Nat. Immunol., 13, p. 58; Ronald, P.C., Beutler, B., (2010) Science, 330, p. 1061; Kawai, T., Akira, S., (2010) Nat. Immunol., 11, p. 373; Steinman, R.M., Banchereau, J., (2007) Nature, 449, p. 419; Hammad, H., (2009) Nat. Med., 15, p. 410; Braun-Fahrländer, C., (2002) N. Engl. J. Med., 347, p. 869; Eisenbarth, S.C., (2002) J. Exp. Med., 196, p. 1645; Trompette, A., (2009) Nature, 457, p. 585; Schmidt, M., (2010) Nat. Immunol., 11, p. 814; Tang, H., (2010) Nat. Immunol., 11, p. 608; Barrett, N.A., (2011) J. Exp. Med., 208, p. 593; Poulsen, L.K., (2009) Clin. Exp. Allergy, 39, p. 623; Traidl-Hoffmann, C., Jakob, T., Behrendt, H., (2009) J. Allergy Clin. Immunol., 123, p. 558; Chapman, M.D., Pomés, A., Breiteneder, H., Ferreira, F., (2007) J. Allergy Clin. Immunol., 119, p. 414; Ramachandran, R., Noorbakhsh, F., Defea, K., Hollenberg, M.D., (2012) Nat. Rev. Drug Discov., 11, p. 69; Kouzaki, H., O'Grady, S.M., Lawrence, C.B., Kita, H., (2009) J. Immunol., 183, p. 1427; Briot, A., (2009) J. Exp. Med., 206, p. 1135; Allen, J.E., Wynn, T.A., (2011) PLoS Pathog., 7, pp. e1002003; Kool, M., (2011) Immunity, 34, p. 527; Marichal, T., (2011) Nat. Med., 17, p. 996; Yang, D., (2012) J. Exp. Med., 209, p. 157; Godefroy, E., (2011) Cancer Cell, 19, p. 333; Chen, F., (2012) Nat. Med., 18, p. 260; Harding, H.P., Calfon, M., Urano, F., Novoa, I., Ron, D., (2002) Annu. Rev. Cell Dev. Biol., 18, p. 575; Hammad, H., (2010) J. Exp. Med., 207, p. 2097; Rissoan, M.-C., (1999) Science, 283, p. 1183; Klechevsky, E., (2008) Immunity, 29, p. 497; Everts, B., (2009) J. Exp. Med., 206, p. 1673; Steinfelder, S., (2009) J. Exp. Med., 206, p. 1681; Whelan, M., (2000) J. Immunol., 164, p. 6453; Braun, M.C., He, J., Wu, C.Y., Kelsall, B.L., (1999) J. Exp. Med., 189, p. 541; Traidl-Hoffmann, C., (2005) J. Exp. Med., 201, p. 627; Shreffler, W.G., (2006) J. Immunol., 177, p. 3677; Soumelis, V., (2002) Nat. Immunol., 3, p. 673; Van Rijt, L.S., (2005) J. Exp. Med., 201, p. 981; Ohnmacht, C., (2010) Immunity, 33, p. 364; Phythian-Adams, A.T., (2010) J. Exp. Med., 207, p. 2089; Yoshimoto, T., (2009) Nat. Immunol., 10, p. 706; Sokol, C.L., (2009) Nat. Immunol., 10, p. 713; Perrigoue, J.G., (2009) Nat. Immunol., 10, p. 697; Karasuyama, H., Mukai, K., Obata, K., Tsujimura, Y., Wada, T., (2011) Annu. Rev. Immunol., 29, p. 45; Voehringer, D., (2011) Curr. Opin. Immunol., 23, p. 789; Sullivan, B.M., (2011) Nat. Immunol., 12, p. 527; Khodoun, M.V., Orekhova, T., Potter, C., Morris, S., Finkelman, F.D., (2004) J. Exp. Med., 200, p. 857; Siracusa, M.C., (2011) Nature, 477, p. 229; Amsen, D., (2004) Cell, 117, p. 515; Fritz, J.H., (2007) Immunity, 26, p. 445; Bergman, M.P., (2004) J. Exp. Med., 200, p. 979; Agrawal, S., (2003) J. Immunol., 171, p. 4984; Kaiser, F., (2009) J. Exp. Med., 206, p. 1863; Moro, K., (2010) Nature, 463, p. 540; Saenz, S.A., (2010) Nature, 464, p. 1362; Neill, D.R., (2010) Nature, 464, p. 1367; Spits, H., Cupedo, T., (2012) Annu. Rev. Immunol., 30, p. 647; Josefowicz, S.Z., (2012) Nature, 482, p. 395; Zheng, Y., (2009) Nature, 458, p. 351; Querec, T.D., (2008) Nat. Immunol., 10, p. 116","Pulendran, B.; Department of Pathology, Emory Vaccine Center, Yerkes National Primate Research Center, 954 Gatewood Road, Atlanta, GA 30329, United States; email: bpulend@emory.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Review,"Final","All Open Access, Green",Scopus,2-s2.0-84864345639
"Bhattacharjee Y.","7003775676;","Data dispute revives exoplanet claim",2012,"Science","337","6093",,"398","",,1,"10.1126/science.337.6093.398","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864342089&doi=10.1126%2fscience.337.6093.398&partnerID=40&md5=7a516cac0cb35c7acf0b29ade3fc506e",,"Bhattacharjee, Y.",[No abstract available],,"astronomy; environmental temperature; note; priority journal; telescope; astrobiology; water; Exobiology; Planets; Water",,"water, 7732-18-5; Water, 7732-18-5",,,,,,,,,,,,,,,"Bhattacharjee, Y.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22837499","English","Science",Note,"Final","",Scopus,2-s2.0-84864342089
"Bourne H.R., Lively M.O.","35847252200;7003584327;","Iceberg alert for NIH",2012,"Science","337","6093",,"390","",,7,"10.1126/science.1226460","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864331650&doi=10.1126%2fscience.1226460&partnerID=40&md5=ee3f10451dbe78cedb6baba461019897","Department of Cellular and Molecular Pharmacology, University of California at San Francisco, United States; Department of Biochemistry, Wake Forest School of Medicine, Winston-Salem, NC, United States","Bourne, H.R., Department of Cellular and Molecular Pharmacology, University of California at San Francisco, United States; Lively, M.O., Department of Biochemistry, Wake Forest School of Medicine, Winston-Salem, NC, United States",[No abstract available],,"budget; China; economics; editorial; funding; government; gross national product; human; law; medical research; national health organization; postdoctoral education; priority journal; United States",,,,,,,,,,,,,,,,,"Bourne, H.R.; Department of Cellular and Molecular Pharmacology, University of California at San FranciscoUnited States; email: bourne@cmp.ucsf.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Editorial,"Final","All Open Access, Bronze",Scopus,2-s2.0-84864331650
"Ouellette A.J., Selsted M.E.","7007030679;7005294101;","HD6 defensin nanonets",2012,"Science","337","6093",,"420","421",,4,"10.1126/science.1225906","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864329647&doi=10.1126%2fscience.1225906&partnerID=40&md5=fb731b3c7bbe64386c46f790626681d1","Department of Pathology and Laboratory Medicine, Keck School of Medicine, University of Southern California, Los Angeles, CA 90089-9601, United States","Ouellette, A.J., Department of Pathology and Laboratory Medicine, Keck School of Medicine, University of Southern California, Los Angeles, CA 90089-9601, United States; Selsted, M.E., Department of Pathology and Laboratory Medicine, Keck School of Medicine, University of Southern California, Los Angeles, CA 90089-9601, United States","The human α-defensin 6 peptide fights infection in the human intestine by forming nanonets that entrap the microbial cells.",,"alpha defensin; alpha defensin 5; alpha defensin 6; arginine; cysteine; glutamine; glycine; microbicide; unclassified drug; alpha defensin; alpha defensin 6, human; alpha-defensin 6, human; experimental study; microbial activity; nanotechnology; peptide; antibacterial activity; bacterial membrane; beta sheet; gene expression; host pathogen interaction; human; hydrophobicity; intestine flora; mucosal immunity; nonhuman; Paneth cell; priority journal; protein structure; review; Salmonella typhimurium; small intestine; static electricity; animal; chemistry; immunology; innate immunity; metabolism; mucosal immunity; note; small intestine; alpha-Defensins; Animals; Humans; Immunity, Innate; Immunity, Mucosal; Intestine, Small",,"alpha defensin, 251460-81-8; arginine, 1119-34-2, 15595-35-4, 7004-12-8, 74-79-3; cysteine, 4371-52-2, 52-89-1, 52-90-4; glutamine, 56-85-9, 6899-04-3; glycine, 56-40-6, 6000-43-7, 6000-44-8; alpha-Defensins; alpha-defensin 6, human",,,,,,,,,,,,,,"Nicholson, J.K., (2012) Science, 336, p. 1262; Hooper, L.V., (2012) Science, 336, p. 1268; Salzman, N.H., (2010) Nat. Immunol., 11, p. 76; Salzman, N.H., Ghosh, D., Huttner, K.M., Paterson, Y., Bevins, C.L., (2003) Nature, 422, p. 522; Chu, H., (2012) Science, 337, p. 477; Selsted, M.E., Ouellette, A.J., (2005) Nat. Immunol., 6, p. 551; Ericksen, B., Wu, Z., Lu, W., Lehrer, R.I., (2005) Antimicrob. Agents Chemother., 49, p. 269; Brinkmann, V., (2004) Science, 303, p. 1532; Ouellette, A.J., (2011) Cell Mol. Life Sci., 68, p. 2215","Ouellette, A.J.; Department of Pathology and Laboratory Medicine, Keck School of Medicine, University of Southern California, Los Angeles, CA 90089-9601, United States; email: aouellet@usc.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22837514","English","Science",Review,"Final","",Scopus,2-s2.0-84864329647
"Stone R.","57220774508;","For China and Kazakhstan, no meeting of the minds on water",2012,"Science","337","6093",,"405","407",,35,"10.1126/science.337.6093.405","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864328493&doi=10.1126%2fscience.337.6093.405&partnerID=40&md5=93cc8aa3d449a62c25fb92ca62d409ee",,"Stone, R.",[No abstract available],,"drinking water; agriculture; aquatic environment; China; fish; fluid intake; glacier; human; Kazakhstan; note; priority journal; river; scientist; water flow; agriculture; climate change; ecosystem; environmental protection; international cooperation; lake; water flow; water supply; Agriculture; China; Climate Change; Conservation of Natural Resources; Ecosystem; International Cooperation; Kazakhstan; Lakes; Rivers; Water Movements; Water Supply",,,,,,,,,,,,,,,,,"Stone, R.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22837504","English","Science",Note,"Final","",Scopus,2-s2.0-84864328493
"De Graaf J., Manna L.","7006421748;7005221987;","A roadmap for the assembly of polyhedral particles",2012,"Science","337","6093",,"417","418",,18,"10.1126/science.1226162","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864328432&doi=10.1126%2fscience.1226162&partnerID=40&md5=c721a3ed0473cb75111721acfc36571a","Soft Condensed Matter, Debye Institute for Nanomaterials Science, Utrecht University, 3584 CC Utrecht, Netherlands; Istituto Italiano di Tecnologia, 16145 Genova, Italy; Kavli Institute of NanoScience, TU Delft, 2628 CJ Delft, Netherlands","De Graaf, J., Soft Condensed Matter, Debye Institute for Nanomaterials Science, Utrecht University, 3584 CC Utrecht, Netherlands; Manna, L., Istituto Italiano di Tecnologia, 16145 Genova, Italy, Kavli Institute of NanoScience, TU Delft, 2628 CJ Delft, Netherlands","How particles pack together as a solid can often be predicted just from their shape and how many neighbors they have in the fluid phase.",,"DNA; nanocrystal; nanoparticle; experimental study; road; calculation; chemical bond; chemical parameters; chemical structure; crystal structure; crystallization; entropy; evaporation; prediction; priority journal; review; thermodynamics",,"DNA, 9007-49-2",,,"Seventh Framework Programme, FP7: 240111",,,,,,,,,,,"Yin, Y., Alivisatos, A.P., (2005) Nature, 437, p. 664; Glotzer, S.C., Solomon, M.J., (2007) Nat. Mater., 6, p. 557; Talapin, D.V., (2010) Chem. Rev., 110, p. 389; Dong, A.G., (2010) Nature, 466, p. 474; Henzie, J., (2012) Nat. Mater., 11, p. 131; Glotzer, S.C., (2004) Science, 306, p. 419; Nie, Z.H., (2010) Nat. Nanotechnol., 5, p. 15; Agarwal, U., Escobedo, F.A., (2011) Nat. Mater., 10, p. 230; Evers, W.H., (2009) Angew. Chem. Int. Ed., 48, p. 9655; Torquato, S., Jiao, Y., (2009) Nature, 460, p. 876; Woodley, S.M., Catlow, R., (2008) Nat. Mater., 7, p. 937; Damasceno, P.F., (2012) Science, 337, p. 453; Onsager, L., (1949) Ann. N.Y. Acad. Sci., 51, p. 627; Damasceno, P.F., (2012) ACS Nano, 6, p. 609; He, Y., (2008) Nature, 452, p. 198; Miszta, K., (2011) Nat. Mater., 10, p. 872; Rupich, S.M., Talapin, D.V., (2011) Nat. Mater., 10, p. 815","De Graaf, J.; Soft Condensed Matter, Debye Institute for Nanomaterials Science, Utrecht University, 3584 CC Utrecht, Netherlands; email: j.degraaf1@uu.nl",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Review,"Final","",Scopus,2-s2.0-84864328432
"Kaelin Jr. W.G.","7007001955;","Use and abuse of RNAi to study mammalian gene function",2012,"Science","337","6093",,"421","422",,127,"10.1126/science.1225787","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864326893&doi=10.1126%2fscience.1225787&partnerID=40&md5=42cddb5539ecc52d72bf08ac49d8a746","Department of Adult Oncology, Office M457, Dana-Farber Cancer Institute, 450 Brookline Avenue, Boston, MA 02215, United States","Kaelin Jr., W.G., Department of Adult Oncology, Office M457, Dana-Farber Cancer Institute, 450 Brookline Avenue, Boston, MA 02215, United States","Realizing the full potential of si/shRNA technology requires more sophisticated approaches to address the pitfalls.",,"short hairpin RNA; small interfering RNA; experimental study; mammal; RNA; algorithm; amplicon; bacterial artificial chromosome; cell proliferation; cell viability; drug targeting; gene function; gene overexpression; gene silencing; gene targeting; genetic analysis; genetic screening; homologous recombination; mammal; nonhuman; phenotype; priority journal; review; RNA interference; somatic cell; animal; article; gene; gene silencing; genetics; high throughput screening; human; mammal; methodology; physiology; standard; Mammalia; Algorithms; Animals; Gene Knockdown Techniques; Gene Targeting; Genes; High-Throughput Screening Assays; Humans; Mammals; Phenotype; RNA Interference; RNA, Small Interfering",,"RNA, Small Interfering",,,"National Cancer Institute, NCI: R01CA068490, R01CA076120",,,,,,,,,,,"Elbashir, S.M., (2001) Nature, 411, p. 494; Brummelkamp, T.R., (2002) Science, 296, p. 550; Sui, G., (2002) Proc. Natl. Acad. Sci. U.S.A., 99, p. 5515; Prinz, F., Schlange, T., Asadullah, K., (2011) Nat. Rev. Drug Discov., 10, p. 712; Begley, C.G., Ellis, L.M., (2012) Nature, 483, p. 531; Echeverri, C.J., (2006) Nat. Methods, 3, p. 777; Kittler, R., (2005) Proc. Natl. Acad. Sci. U.S.A., 102, p. 2396; Khan, I.F., (2011) Nat. Protoc., 6, p. 482; Bogdanove, A.J., Voytas, D.F., (2011) Science, 333, p. 1843; Carette, J.E., (2009) Science, 326, p. 1231; Barrows, N.J., Le Sommer, C., Garcia-Blanco, M.A., Pearson, J.L., (2010) J. Biomol. Screen., 15, p. 735; Goff, S.P., (2008) Cell, 135, p. 417; Luo, J., (2009) Cell, 137, p. 835; Scholl, C., (2009) Cell, 137, p. 821; Barbie, D.A., (2009) Nature, 462, p. 108","Kaelin Jr., W.G.; Department of Adult Oncology, Office M457, Dana-Farber Cancer Institute, 450 Brookline Avenue, Boston, MA 02215, United States; email: william_kaelin@dfci.harvard.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22837515","English","Science",Review,"Final","All Open Access, Green",Scopus,2-s2.0-84864326893
"Mervis J.","7102025474;","What if the science pipeline isn't really leaking?",2012,"Science","337","6092",,"280","",,2,"10.1126/science.337.6092.280","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864508159&doi=10.1126%2fscience.337.6092.280&partnerID=40&md5=791785677f24e8e23d8eceffae7c8c53",,"Mervis, J.",[No abstract available],,"educational development; science and technology; student; university sector; career; education; engineering; human; policy; priority journal; science; short survey; decision making; engineering; note; personnel; United States; United States; Career Choice; Engineering; Research Personnel; Science; United States",,,,,,,,,,,,,,,,,"Mervis, J.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22822121","English","Science",Short Survey,"Final","",Scopus,2-s2.0-84864508159
"Lieberman E.J.","7101614008;","Human conflict: Pacifists at heart",2012,"Science","337","6092",,"290","291",,,"10.1126/science.337.6092.290-c","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864024333&doi=10.1126%2fscience.337.6092.290-c&partnerID=40&md5=48e08a49b42a9a91b3b7270cf75b9275","Department of Psychiatry, George Washington University School of Medicine, Washington, DC 20052, United States","Lieberman, E.J., Department of Psychiatry, George Washington University School of Medicine, Washington, DC 20052, United States",[No abstract available],,"antisocial behavior; army; authority; crime; human; letter; posttraumatic stress disorder; priority journal; psychological aspect; social behavior; suicide; United States; veteran; violence; war",,,,,,,,,,,,,,,,"Rank, O., (1930) Psychology and the Soul, , Franz Deuticke, Lepzig, Germany, translated by G. C. Richter Johns Hopkins Univ. Press, Baltimore, MD; Grossman, D., (1995) On Killing, , Hachette Book Group, New York, revised and updated; Milgram, S., (1973) The Perils of Obedience, , Harpers, New York; Drescher, K.D., (2011) Traumatology, 17, p. 8; Williams, T., Suicides outpacing war deaths for troops (2012) The New York Times, pp. A10. , www.nytimes.com/2012/06/09/us/suicides-eclipse-war-deaths-for-us-troops. html, 9 June","Lieberman, E.J.; Department of Psychiatry, George Washington University School of Medicine, Washington, DC 20052, United States; email: ejl@gwu.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Letter,"Final","",Scopus,2-s2.0-84864024333
"Lawler A.","7102519631;","Persians made the Afghan desert bloom",2012,"Science","337","6092",,"289","",,2,"10.1126/science.337.6092.289","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864023633&doi=10.1126%2fscience.337.6092.289&partnerID=40&md5=bc404a3d5fc554292e35482c7506a211",,"Lawler, A.",[No abstract available],,"archaeology; art; cultural relations; desert; dune; archeology; desert; irrigation (agriculture); priority journal; short survey; Tajikistan; water supply; Afghanistan; archeology; desert climate; history; Iran; irrigation (agriculture); note; Afghanistan; fresh water; Afghanistan; Agricultural Irrigation; Archaeology; Desert Climate; Fresh Water; History, Ancient; Persia",,,,,,,,,,,,,,,,,"Lawler, A.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22822128","English","Science",Short Survey,"Final","",Scopus,2-s2.0-84864023633
