Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Tradenames,Manufacturers,Funding Details,Funding Text 1,Funding Text 2,Funding Text 3,Funding Text 4,Funding Text 5,Funding Text 6,Funding Text 7,Funding Text 8,Funding Text 9,Funding Text 10,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Normile D.","7102993935;","Fusion 'consolation prize' gears up for show time",2010,"Science","328","5985",,"1464","1465",,1,"10.1126/science.328.5985.1464","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953787212&doi=10.1126%2fscience.328.5985.1464&partnerID=40&md5=b8dccf38ab0564c86256c96a9a587454",,"Normile, D.",[No abstract available],,"government; Japan; note; nuclear energy; priority journal; research",,,,,,,,,,,,,,,,,"Normile, D.",,,,,,,,00368075,,SCIEA,,"English","Science",Note,"Final","",Scopus,2-s2.0-77953787212
"Kerr R.A.","57196586790;","Erratum: Five questions on the spill (Science (962))",2010,"Science","328","5985",,"1480","",,,,"https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953786009&partnerID=40&md5=18926dcf16bd344bd00fe375604e96e8",,"Kerr, R.A.",[No abstract available],,"erratum; error; priority journal",,,,,,,,,,,,,,,,,"Kerr, S.",,,,,,,,00368075,,SCIEA,,"English","Science",Erratum,"Final","",Scopus,2-s2.0-77953786009
"Lubick N.","26326955600;","Endosulfan's exit: U.S. EPA Pesticide review leads to a ban",2010,"Science","328","5985",,"1466","",,31,"10.1126/science.328.5985.1466","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953780839&doi=10.1126%2fscience.328.5985.1466&partnerID=40&md5=1285d7be240bf97490606f70ba6693b3",,"Lubick, N.",[No abstract available],,"endosulfan; pesticide; endosulfan; pesticide; pesticide residue; dangerous goods; government; note; pollutant; priority journal; United States; agriculture; animal; government; human; international cooperation; legal aspect; pollutant; Agriculture; Animals; Endosulfan; Environmental Pollutants; Humans; International Cooperation; Pesticide Residues; Pesticides; United States; United States Environmental Protection Agency",,"endosulfan, 115-29-7; Endosulfan, 115-29-7; Environmental Pollutants; Pesticide Residues; Pesticides",,,,,,,,,,,,,,,"Lubick, N., Zurich, Switzerland",,,,,,,,00368075,,SCIEA,"20558680","English","Science",Note,"Final","",Scopus,2-s2.0-77953780839
"Pasquinelli A.E.","6603739781;","Paring MiRNAs through pairing",2010,"Science","328","5985",,"1494","1495",,7,"10.1126/science.1191531","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953778550&doi=10.1126%2fscience.1191531&partnerID=40&md5=c63d1186cb70831c23d7a35d2652ad99","Department of Biology, University of California, San Diego, CA 92093, United States","Pasquinelli, A.E., Department of Biology, University of California, San Diego, CA 92093, United States","The extent of base-pairing between a microRNA and RNA affects both RNA translation and stability of the microRNA itself. Copyright Science 2010 by the American Association for the Advancement of Science; all rights reserved.",,"argonaute protein; microRNA; RNA induced silencing complex; small interfering RNA; virus RNA; messenger RNA; untranslated RNA; gene expression; molecular analysis; protein; RNA; base pairing; Drosophila; Herpes virus saimiri; human; nonhuman; priority journal; RNA interference; RNA sequence; RNA stability; RNA synthesis; RNA transcription; short survey; animal; cell nucleus; chemistry; Drosophila melanogaster; genetics; half life time; metabolism; note; nucleotide sequence; RNA stability; Animals; Base Pairing; Base Sequence; Cell Nucleus; Drosophila melanogaster; Half-Life; Herpesvirus 2, Saimiriine; MicroRNAs; RNA Stability; RNA, Messenger; RNA, Small Interfering; RNA, Untranslated; RNA, Viral",,"MicroRNAs; RNA, Messenger; RNA, Small Interfering; RNA, Untranslated; RNA, Viral",,,"National Institute of General Medical Sciences, NIGMS: R01GM071654",,,,,,,,,,,"Chekulaeva, M., Filipowicz, W., (2009) Curr. Opin. Cell Biol., 21, p. 452; Ameres, S.L., (2010) Science, 328, p. 1534; Cazalla, D., Yario, T., Steitz, J., (2010) Science, 328, p. 1563; Jiang, Q., (2009) Nucleic Acids Res., 37 (DATABASE ISSUE), pp. D98; Kai, Z.S., Pasquinelli, A.E., (2010) Nat. Struct. Mol. Biol., 17, p. 5; Farazi, T.A., Juranek, S.A., Tuschl, T., (2008) Development, 135, p. 1201; Chatterjee, S., Großhans, H., (2009) Nature, 461, p. 546; Lee, S.I., Murthy, S.C., Trimble, J.J., Desrosiers, R.C., Steitz, J.A., (1988) Cell, 54, p. 599; Hwang, H.W., Wentzel, E.A., Mendell, J.T., (2007) Science, 315, p. 97","Pasquinelli, A. E.; Department of Biology, , San Diego, CA 92093, United States; email: apasquinelli@ucsd.edu",,,,,,,,00368075,,SCIEA,"20558697","English","Science",Short Survey,"Final","",Scopus,2-s2.0-77953778550
"Bhattacharjee Y.","7003775676;","Arecibo to stay open under new NSF funding plan",2010,"Science","328","5985",,"1462","1463",,,"10.1126/science.328.5985.1462-b","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953772110&doi=10.1126%2fscience.328.5985.1462-b&partnerID=40&md5=91b3fb16ae0b2657863188db378ad4f7",,"Bhattacharjee, Y.",[No abstract available],,"astronomy; funding; note; priority journal; Puerto Rico",,,,,,,,,,,,,,,,,"Bhattacharjee, Y.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Note,"Final","",Scopus,2-s2.0-77953772110
"Marder J.","35264801400;","Childhood's cures haunted by adulthood's 'late effects'",2010,"Science","328","5985",,"1474","1475",,3,"10.1126/science.328.5985.1474","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953772109&doi=10.1126%2fscience.328.5985.1474&partnerID=40&md5=9197e03fd5e04e21ed28b1573b72c1ad","Washington, DC, United States","Marder, J., Washington, DC, United States",[No abstract available],,"alkylating agent; anthracycline derivative; cisplatin; DNA topoisomerase inhibitor; mercaptopurine; alcohol dehydrogenase; antineoplastic agent; CBR1 protein, human; CBR3 protein, human; adult disease; brain tumor; breast cancer; cancer survivor; childhood cancer; hearing loss; heart failure; Hodgkin disease; human; leukemia; note; priority journal; second cancer; adolescent; adult; child; genetic predisposition; genetics; metabolism; neoplasm; radiation injury; radiotherapy; second cancer; survivor; time; Adolescent; Adult; Alcohol Oxidoreductases; Antineoplastic Agents; Child; Genetic Predisposition to Disease; Humans; Neoplasms; Neoplasms, Second Primary; Radiation Injuries; Radiotherapy; Survivors; Time Factors; Young Adult",,"cisplatin, 15663-27-1, 26035-31-4, 96081-74-2; mercaptopurine, 31441-78-8, 50-44-2, 6112-76-1; alcohol dehydrogenase, 9031-72-5; Alcohol Oxidoreductases, 1.1.-; Antineoplastic Agents; CBR1 protein, human, 1.1.1.184; CBR3 protein, human, 1.1.1.184",,,,,,,,,,,,,,,"Marder, J.; Washington, DCUnited States",,,,,,,,00368075,,SCIEA,"20558684","English","Science",Note,"Final","",Scopus,2-s2.0-77953772109
"Lubchenco J., Sutley N.","6701631227;36134151200;","Proposed U.S. policy for ocean, coast, and great lakes stewardship",2010,"Science","328","5985",,"1485","1486",,68,"10.1126/science.1190041","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953769651&doi=10.1126%2fscience.1190041&partnerID=40&md5=822ae1de3ba4b3c97dc353b52f7a2e25","Oceans and Atmosphere and Administrator, National Oceanic and Atmospheric Administration, Washington, DC 20230, United States; Environmental Quality and Interagency Ocean Policy Task Force, Washington, DC 20500, United States","Lubchenco, J., Oceans and Atmosphere and Administrator, National Oceanic and Atmospheric Administration, Washington, DC 20230, United States; Sutley, N., Environmental Quality and Interagency Ocean Policy Task Force, Washington, DC 20500, United States","Regional planning bodies would implement coordinated, ecosystem-based approaches to coastal and marine spatial planning. Copyright Science 2010 by the American Association for the Advancement of Science; all rights reserved.",,"acidification; chemical pollutant; climate change; coastal development; coastal protection; coastal zone management; ecosystem management; environmental impact; fishing gear; habitat loss; invasive species; marine ecosystem; marine policy; oil spill; overfishing; policy development; regional planning; spatial analysis; acidification; climate change; coastal waters; deep sea; ecosystem; ecosystem resilience; ecosystem restoration; environmental management; environmental monitoring; environmental planning; government; lake; lake ecosystem; law; oil spill; policy; priority journal; sea; seashore; short survey; United States; water quality; animal; article; ecosystem; environmental protection; health; human; interpersonal communication; research; sea; Atlantic Ocean; Gulf of Mexico; fresh water; sea water; Animals; Communication; Conservation of Natural Resources; Ecosystem; Environmental Monitoring; Fresh Water; Great Lakes Region; Health; Humans; Oceans and Seas; Public Policy; Research; Seawater; United States; United States Government Agencies",,,,,,,,,,,,,,,,"(2005) Millennium Ecosystem Assessment Ecosystems and Human Well-Being: Synthesis, , Island Press, Washington, DC; (2006) U.N. Environment Programme (UNEP), Marine and Coastal Ecosystems and Human Well-Being: A Synthesis Report Based on Findings of the Millennium Ecosystem Assessment, , UNEP, Nairobi; (2009) Ecosystem-Based Management for the Oceans, , K. L. McLeod, H. M. Leslie Eds. Island Press, Washington, DC; (2003) Pew Oceans Commission, America's Living Ocean: Charting a Course for Sea Change, , www.pewtrusts.org/our_work_report_detail.aspx?id=30009, Pew Trusts, Washington, DC; (2004) U.S. Commission on Ocean Policy, An Ocean Blueprint for the Twenty-First Century: Final Report, , http://oceancommission.gov/, Washington, DC; The Joint Ocean Commissions Initiative Was Developed by the Chairs and Members of the Pew and U.S. Ocean Commissions to Maintain Momentum for Implementation of Their Recommendations, , www.jointoceancommission.org/; Obama, B., www.whitehouse.gov/sites/default/files/page/files/2009ocean_mem_rel.pdf, Memorandum, 12 June 2009; (2009) Council on Environmental Quality, Interagency Ocean Policy Task Force Interim Report, , www.whitehouse.gov/administration/eop/ceq/initiatives/oceans/ interimreport/, White House, Washington, DC; (2009) Council on Environmental Quality, Interagency Ocean Policy Task Force Interim Framework for Effective Coastal and Marine Spatial Planning, , www.whitehouse.gov/administration/eop/ceq/initiatives/oceans/ interim-framework, White House, Washington, DC; Priority objectives are listed on p. 26 of (8); Stokstad, E., (2009) Science, 326, p. 1618; Rosenberg, A.A., , 3, pp. 294-313; Crowder, L.B., (2006) Science, 313, p. 617; Douvere, F., (2008) Mar. Policy, 32, p. 762; Murawski, S., (2007) Mar. Policy, 31, p. 681; Daily, G., (1997) Issues Ecol., 2, p. 1; Lester, S.E., (2010) Biol. Conserv., 143, p. 576; Lubchenco, J., Petes, L.E., (2010) Oceanography, 23, p. 115","Lubchenco, J.; Oceans and Atmosphere and Administrator, , Washington, DC 20230, United States; email: jane.lubchenco@noaa.gov",,,,,,,,00368075,,SCIEA,"20558691","English","Science",Short Survey,"Final","",Scopus,2-s2.0-77953769651
"Malakoff D.","7101903090;","A push for quieter ships",2010,"Science","328","5985",,"1502","1503",,15,"10.1126/science.328.5985.1502","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953767830&doi=10.1126%2fscience.328.5985.1502&partnerID=40&md5=17415ef4dae4f1214b7326c6b238eb9f",,"Malakoff, D.",[No abstract available],,"marine environment; noise; noise pollution; note; priority journal; sea pollution; ship; sound; Animals; Echolocation; Ecosystem; Endangered Species; Noise; Oceans and Seas; Ships; Vocalization, Animal; Whales",,,,,,,,,,,,,,,,,"Malakoff, D., Alexandria, VA, United States",,,,,,,,00368075,,SCIEA,"20558702","English","Science",Note,"Final","",Scopus,2-s2.0-77953767830
"Vijaykrishna D., Poon L.L.M., Zhu H.C., Ma S.K., Li O.T.W., Cheung C.L., Smith G.J.D., Peiris J.S.M., Guan Y.","15070312600;7005441747;25724029300;35215973500;16230718400;34975244700;8344015800;7005486823;7202924055;","Reassortment of pandemic H1N1/2009 influenza a virus in swine",2010,"Science","328","5985",,"1529","",,293,"10.1126/science.1189132","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953766201&doi=10.1126%2fscience.1189132&partnerID=40&md5=f9bbb1bc4e0661d57eedb45e6c40750e","Department of Microbiology, Li Ka Shing Faculty of Medicine, University of Hong Kong, Hong Kong, Hong Kong; International Institute of Infection and Immunity, Shantou University Medical College, Shantou, Guangdong 515031, China; Duke-NUS Graduate Medical School, Singapore, Singapore","Vijaykrishna, D., Department of Microbiology, Li Ka Shing Faculty of Medicine, University of Hong Kong, Hong Kong, Hong Kong, International Institute of Infection and Immunity, Shantou University Medical College, Shantou, Guangdong 515031, China, Duke-NUS Graduate Medical School, Singapore, Singapore; Poon, L.L.M., Department of Microbiology, Li Ka Shing Faculty of Medicine, University of Hong Kong, Hong Kong, Hong Kong; Zhu, H.C., Department of Microbiology, Li Ka Shing Faculty of Medicine, University of Hong Kong, Hong Kong, Hong Kong, International Institute of Infection and Immunity, Shantou University Medical College, Shantou, Guangdong 515031, China; Ma, S.K., Department of Microbiology, Li Ka Shing Faculty of Medicine, University of Hong Kong, Hong Kong, Hong Kong; Li, O.T.W., Department of Microbiology, Li Ka Shing Faculty of Medicine, University of Hong Kong, Hong Kong, Hong Kong; Cheung, C.L., Department of Microbiology, Li Ka Shing Faculty of Medicine, University of Hong Kong, Hong Kong, Hong Kong; Smith, G.J.D., Department of Microbiology, Li Ka Shing Faculty of Medicine, University of Hong Kong, Hong Kong, Hong Kong, International Institute of Infection and Immunity, Shantou University Medical College, Shantou, Guangdong 515031, China, Duke-NUS Graduate Medical School, Singapore, Singapore; Peiris, J.S.M., Department of Microbiology, Li Ka Shing Faculty of Medicine, University of Hong Kong, Hong Kong, Hong Kong; Guan, Y., Department of Microbiology, Li Ka Shing Faculty of Medicine, University of Hong Kong, Hong Kong, Hong Kong, International Institute of Infection and Immunity, Shantou University Medical College, Shantou, Guangdong 515031, China",[No abstract available],,"adamantane; oseltamivir; disease transmission; epidemic; infectivity; influenza; pig; virulence; virus; China; disease transmission; genetic reassortment; Influenza virus A H1N1; nonhuman; pandemic; phylogeny; priority journal; short survey; swine; swine influenza; virology; virus isolation; virus shedding; Abattoirs; Animals; Disease Outbreaks; Genes, Viral; Genotype; Hemagglutinin Glycoproteins, Influenza Virus; Hong Kong; Humans; Influenza A Virus, H1N1 Subtype; Influenza A Virus, H1N2 Subtype; Influenza, Human; Molecular Sequence Data; Neuraminidase; Orthomyxoviridae Infections; Phylogeny; Population Surveillance; Reassortant Viruses; Swine; Swine Diseases; China; Hong Kong; Influenza A virus; Suidae","GENBANK: CY061626, CY061627, CY061628, CY061629, CY061630, CY061631, CY061632, CY061633, CY061634, CY061635, CY061636, CY061637, CY061638, CY061639, CY061640, CY061641, CY061642, CY061643, CY061644, CY061645, CY061646, CY061647, CY061648, CY061649, CY061650, CY061651, CY061652, CY061653, CY061654, CY061655, CY061656, CY061657, CY061658, CY061659, CY061660, CY061661, CY061662, CY061663, CY061664, CY061665, CY061666, CY061667, CY061668, CY061669, CY061670, CY061671, CY061672, CY061673, CY061674, CY061675, CY061676, CY061677, CY061678, CY061679, CY061680, CY061681, CY061682, CY061683, CY061684, CY061685, CY061686, CY061687, CY061688, CY061689, CY061690, CY061691, CY061692, CY061693, CY061694, CY061695, CY061696, CY061697, CY061698, CY061699, CY061700, CY061701, CY061702, CY061703, CY061704, CY061705, CY061706, CY061707, CY061708, CY061709, CY061710, CY061711, CY061712, CY061713, CY061714, CY061715, CY061716, CY061717, CY061718, CY061719, CY061720, CY061721, CY061722, CY061723, CY061724, CY061725, CY061726, CY061727, CY061728, CY061729, CY061730, CY061731, CY061732, CY061733, CY061734, CY061735, CY061736, CY061737, CY061738, CY061739, CY061740, CY061741, CY061742, CY061743, CY061744, CY061745, CY061746, CY061747, CY061748, CY061749, CY061750, CY061751, CY061752, CY061753, CY061754, CY061755, CY061756, CY061757, CY061758, CY061759, CY061760, CY061761, CY061762, CY061763, CY061764, CY061765, CY061766, CY061767, CY061768, CY061769, CY061770, CY061771, CY061772, CY061773, CY061774, CY061775, CY061776, CY061777, CY061778, CY061779, CY061780, CY061781, CY061782, CY061783, CY061784, CY061785, CY061786, CY061787, CY061788, CY061789, CY061790, CY061791, CY061792, CY061793, CY061794, CY061795, CY061796, CY061797, CY061798, CY061799, CY061800, CY061801, CY061802, CY061803, CY061804, CY061805, CY061806, CY061807, CY061808, CY061809, CY061810, CY061811, CY061812, CY061813, CY061814, CY061815, CY061816, CY061817, CY061818, CY061819, CY061820, CY061821, CY061822, CY061823, CY061824, CY061825, CY061826, CY061827, CY061828, CY061829, CY061830, CY061831, CY061832, CY061833, CY061834, CY061835, CY061836, CY061837, CY061838, CY061839, CY061840, CY061841, CY061842, CY061843, CY061844, CY061845, CY061846, CY061847, CY061848, CY061849, CY061850, CY061851, CY061852, CY061853, CY061854, CY061855, CY061856, CY061857, CY061858, CY061859, CY061860, CY061861, CY061862, CY061863, CY061864, CY061865, CY061866, CY061867, CY061868, CY061869, CY061870, CY061871, CY061872, CY061873, CY061874, CY061875, CY061876, CY061877, CY061878, CY061879, CY061880, CY061881","adamantane, 281-23-2; oseltamivir, 196618-13-0, 204255-09-4, 204255-11-8; Hemagglutinin Glycoproteins, Influenza Virus; Neuraminidase, 3.2.1.18; hemagglutinin H1, H1N1 influenza virus",,,,,,,,,,,,,,"(2009), www.who.int/csr/don/2010_02_26/en/index.html, World Health Organization, Pandemic (H1N1) Update 89 (2010); Smith, G.J.D., (2009) Nature, 459, p. 1122; Garten, R.J., (2009) Science, 325, p. 197. , published online 22 May 2009 (10.1126/science.1176225); Pasma, T., Joseph, T., (2010) Emerg. Infect. Dis., 16, p. 706; Peiris, J.S.M., (2001) J. Virol., 75, p. 9679; Materials and methods are available as supporting material on Science Online; Bastien, N., (2010) J. Infect. Dis., 201, p. 1178; Smith, G.J.D., (2009) Proc. Natl. Acad. Sci. U.S.A., 106, p. 11709; This work was supported in part by the National Institute of Allergy and Infectious Diseases (NIAID) contract HHSN266200700005C and the Area of Excellence Scheme of the University Grants Committee (grant AoE/M-12/06) of the Hong Kong SAR Government. We acknowledge the Food and Environmental Hygiene Department of Hong Kong for facilitating this study. Authors declare no conflict of interest. Sequence data generated from this study were deposited in GenBank with accession nos. CY061626 to CY061881","Peiris, J. S. M.; Department of Microbiology, , Hong Kong, Hong Kong; email: malik@hkucc.hku.hk",,,,,,,,00368075,,SCIEA,"20558710","English","Science",Short Survey,"Final","All Open Access, Green",Scopus,2-s2.0-77953766201
"Brown M.S., Ye J., Goldstein J.L.","35418301800;55547034400;35421126200;","HDL miR-ed down by SREBP introns",2010,"Science","328","5985",,"1495","1496",,39,"10.1126/science.1192409","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953762756&doi=10.1126%2fscience.1192409&partnerID=40&md5=ecdad3465b270eb2125f0885ddbfd0ae","Department of Molecular Genetics, Univercity of Texas, Southwestern Medical Center, Dallas, TX 75390, United States","Brown, M.S., Department of Molecular Genetics, Univercity of Texas, Southwestern Medical Center, Dallas, TX 75390, United States; Ye, J., Department of Molecular Genetics, Univercity of Texas, Southwestern Medical Center, Dallas, TX 75390, United States; Goldstein, J.L., Department of Molecular Genetics, Univercity of Texas, Southwestern Medical Center, Dallas, TX 75390, United States","MicroRNAs that reduce cholesterol export from cell are encoded in the same genes that increase cholesterol synthesis. Copyright Science 2010 by the American Association for the Advancement of Science; all rights reserved.",,"high density lipoprotein; microRNA; microrna 33; sterol regulatory element binding protein; unclassified drug; very low density lipoprotein; ABC transporter; ABC transporter A1; cholesterol; high density lipoprotein; messenger RNA; sterol regulatory element binding protein 1; sterol regulatory element binding protein 2; cell organelle; gene expression; membrane; phospholipid; plasma; protein; RNA; steroid; cholesterol synthesis; cholesterol transport; Drosophila melanogaster; genetic conservation; genetic transfection; human; insulin resistance; intron; metabolic syndrome X; nonhuman; priority journal; protein function; regulator gene; short survey; srebp 1 gene; srebp 2 gene; animal; biosynthesis; blood; drug antagonism; gene expression regulation; genetic transcription; genetics; hyperinsulinism; liver; metabolic syndrome X; metabolism; note; Animals; ATP-Binding Cassette Transporters; Cholesterol; Gene Expression Regulation; Humans; Hyperinsulinism; Introns; Lipoproteins, HDL; Liver; Metabolic Syndrome X; MicroRNAs; RNA, Messenger; Sterol Regulatory Element Binding Protein 1; Sterol Regulatory Element Binding Protein 2; Transcription, Genetic",,"cholesterol, 57-88-5; ATP binding cassette transporter 1; ATP-Binding Cassette Transporters; Cholesterol, 57-88-5; Lipoproteins, HDL; MicroRNAs; RNA, Messenger; Sterol Regulatory Element Binding Protein 1; Sterol Regulatory Element Binding Protein 2",,,"National Heart, Lung, and Blood Institute, NHLBI: P01HL020948",,,,,,,,,,,"Najafi-Shoushtari, S.H., (2010) Science, 328, p. 1566. , published online 13 May 2010 (10.1126/science. 1189123; Rayner, K.J., (2010) Science, 328, p. 1570. , published online 13 May 2010 (10.1126/science.1189862); Brown, M.S., Goldstein, J.L., (1997) Cell, 89, p. 331; Horton, J.D., Goldstein, J.L., Brown, M.S., (2002) J. Clin. Invest., 109, p. 1125; Attie, A.D., (2007) Trends Biochem. Sci., 32, p. 172; Kunte, A.S., Matthews, K.A., Rawson, R.B., (2006) Cell Metab., 3, p. 439; Shimomura, I., Shimano, H., Horton, J.D., Goldstein, J.L., Brown, M.S., (1997) J. Clin. Invest., 99, p. 838; Repa, J.J., (2000) Genes Dev., 14, p. 2819; Chen, G., Liang, G., Ou, J., Goldstein, J.L., Brown, M.S., (2004) Proc. Natl. Acad. Sci. U.S.A., 101, p. 11245; Reaven, G.M., (2005) Cell Metab., 1, p. 9; Kennedy, A.J., Ellacott, K.L.J., King, V.L., Hasty, A.H., (2010) Dis. Model Mech., 3, p. 156; (2010) World Health Organization Pandemic (H1N1) 2009: Update 89, , www.who.int/csr/don/2010_02_26/en/index.html; Smith, G.J.D., (2009) Nature, 459, p. 1122; Garten, R.J., (2009) Science, 325, p. 197. , published online 22 May 2009 (10.1126/science.1176225); Pasma, T., Joseph, T., (2010) Emerg. Infect. Dis., 16, p. 706; Peiris, J.S.M., (2001) J Virol., 75, p. 9679; Bastien, N., (2010) J. Infect Dis., 201, p. 1178","Brown, M. S.; Department of Molecular Genetics, , Dallas, TX 75390, United States; email: mike.brown@utsouthwestern.edu",,,,,,,,00368075,,SCIEA,"20558698","English","Science",Short Survey,"Final","All Open Access, Green",Scopus,2-s2.0-77953762756
"Sosdian S., Rosenthal Y.","24073921700;7004679498;","Response to comment on ""deep-Sea temperature and Ice volume changes across the pliocene-pleistocene climate transitions""",2010,"Science","328","5985",,"","",,6,"10.1126/science.1186768","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953761579&doi=10.1126%2fscience.1186768&partnerID=40&md5=159f848c9f3b598e01ed65bdb5c74996","Rutgers University, Institute of Marine and Coastal Sciences, New Brunswick, NJ 08901, United States; School of Earth and Ocean Sciences, Cardiff University, Main Building, Park Place, Cardiff CF10 3YE, United Kingdom","Sosdian, S., Rutgers University, Institute of Marine and Coastal Sciences, New Brunswick, NJ 08901, United States, School of Earth and Ocean Sciences, Cardiff University, Main Building, Park Place, Cardiff CF10 3YE, United Kingdom; Rosenthal, Y., Rutgers University, Institute of Marine and Coastal Sciences, New Brunswick, NJ 08901, United States","Yu and Broecker argue that the paleoceanographic interpretation of our 3.2-million-year record of North Atlantic deep-sea temperature hinges on the determination of whether temperature or carbonate saturation is the primary driver of benthic foraminiferal magnesium/calcium ratios from the North Atlantic. Here, we present evidence supporting our argument that bottom-water temperature variability is the primary control on benthic foraminiferal Mg/Ca at our site. Copyright Science 2010 by the American Association for the Advancement of Science; all rights reserved.",,"calcium; carbonic acid; ice; magnesium; benthos; climate change; glacier; North Atlantic deep water; note; paleoceanography; Pleistocene; Pliocene; priority journal; sea surface temperature; Citrus maxima",,"calcium, 14092-94-5, 7440-70-2; carbonic acid, 3812-32-6, 463-79-6; magnesium, 7439-95-4",,,,,,,,,,,,,,"Yu, J., Broecker, W., (2010) Science, 328, p. 1480. , www.sciencemag.org/cgi/content/full/328/5985/1480-c; Sosdian, S., Rosenthal, Y., (2009) Science, 325, p. 306; Marchitto, T.M., Bryan, S.P., Curry, W.B., McCorkle, D.C., (2007) Paleoceanography, 22, pp. PA1203; Elderfield, H., Yu, J., Anand, P., Kiefer, T., Nyland, B., (2006) Earth Planet. Sci. Lett., 250, p. 633; Yu, J., Elderfield, H., (2008) Earth Planet. Sci. Lett., 276, p. 129; Adkins, J.F., McIntyre, K., Schrag, D.P., (2002) Science, 298, p. 1769; Marchitto, T.M., Oppo, D.W., Curry, W.B., (2002) Paleoceanography, 17, p. 1038; Anderson, D.M., Archer, D., (2002) Nature, 416, p. 70; Yu, J., Elderfield, H., (2007) Earth Planet. Sci. Lett., 258, p. 73; Dwyer, G., (1995) Science, 270, p. 1347; Martin, P., (2002) Earth Planet. Sci. Lett., 198, p. 193; Elderfield, H., (2010) Quat. Sci. Rev., 29, p. 160; Labeyrie, L., Duplessy, J.-C., Blanc, P., (1987) Nature, 327, p. 477; Waelbroeck, C., (2002) Quat. Sci. Rev., 21, p. 295; Ruddiman, W.F., Raymo, M.E., Martinson, D.G., Clement, B.M., Backman, J., (1989) Paleoceanography, 4, p. 353; Lawrence, K.T., Herbert, T.D., Brown, C.M., Raymo, M.E., Haywood, A.M., (2009) Paleoceanography, 24, pp. PA2218","Sosdian, S.; Rutgers University, , New Brunswick, NJ 08901, United States; email: SosdianS@cardiff.ac.uk",,,,,,,,00368075,,SCIEA,,"English","Science",Note,"Final","All Open Access, Bronze, Green",Scopus,2-s2.0-77953761579
"Philander S.G.","35614191800;","Atmospheric science: Tilting at connections, from pole to equator",2010,"Science","328","5985",,"1488","1489",,1,"10.1126/science.1189748","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77953759157&doi=10.1126%2fscience.1189748&partnerID=40&md5=4e2e8e120da3bce6e5e037796076237f","Princeton University, Princeton, NJ 08540, United States; University of Cape Town, South Africa","Philander, S.G., Princeton University, Princeton, NJ 08540, United States, University of Cape Town, South Africa",[No abstract available],,"surface water; climate variation; continental drift; dinosaur; equatorial dynamics; glacier; global change; latitude; obliquity; polar region; sea surface temperature; solar radiation; surface water; tilt; tropical region; astronomy; climate change; El Nino; geology; global change; global climate; Polerovirus; priority journal; sea surface temperature; short survey; thermocline; Atlantic Ocean; Atlantic Ocean (Equatorial); Pacific Ocean",,,,,,,,,,,,,,,,"Zachos, J., (2001) Science, 292, p. 686; Martínez-Garcia, A., (2010) Science, 328, p. 1550; Herbert, T.D., (2010) Science, 328, p. 1530; Brierley, C.M., (2009) Science, 323, p. 1714; Fedorov, A.V., (2006) Science, 312, p. 1485; Philander, S.G., Fedorov, A.V., (2003) Paleoceanography, 18, p. 1045; Horikawa, K., Minagawa, M., Murayama, M., Kato, Y., Asahi, H., (2006) Geophys. Res. Lett., 33, pp. L13605; Fedorov, A.V., Brierley, C.M., Emanuel, K., (2010) Nature, 463, p. 1066","Philander, S. G.; Princeton University, Princeton, NJ 08540, United States; email: gphlder@princeton.edu",,,,,,,,00368075,,SCIEA,,"English","Science",Short Survey,"Final","",Scopus,2-s2.0-77953759157
