Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Tradenames,Manufacturers,Funding Details,Funding Text 1,Funding Text 2,Funding Text 3,Funding Text 4,Funding Text 5,Funding Text 6,Funding Text 7,Funding Text 8,Funding Text 9,Funding Text 10,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Holford M., Daly M., King G.F., Norton R.S.","57225778082;57202863611;7402995101;7202155552;","Venoms to the rescue: Insights into the evolutionary biology of venoms are leading to therapeutic advances",2018,"Science","361","6405",,"842","843",,38,"10.1126/science.aau7761","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053110666&doi=10.1126%2fscience.aau7761&partnerID=40&md5=2007811281882c68eba5b961515f1e4a","Hunter College, CUNY Graduate Center, New York, NY, United States; Ohio State University, Columbus, OH, United States; University of Queensland, Brisbane, Australia; Monash University, Melbourne, VIC, Australia","Holford, M., Hunter College, CUNY Graduate Center, New York, NY, United States; Daly, M., Ohio State University, Columbus, OH, United States; King, G.F., University of Queensland, Brisbane, Australia; Norton, R.S., Monash University, Melbourne, VIC, Australia",[No abstract available],,"insecticide; venom; venom; digestive system; echinoderm; evolutionary biology; genetic analysis; phenotype; venom; biodiversity; biology; evolution; human; medical research; nonhuman; omics; poisonous animal; priority journal; Review; animal; chemistry; classification; evolution; Animals; Biological Evolution; Humans; Venoms",,"Venoms",,,,,,,,,,,,,,"King, G.F., (2011) Expert Opin. Biol. Ther., 11, p. 1469; Von Reumont, B.M., Campbell, L.I., Jenner, R.A., (2014) Toxins, 6, p. 3488; Verdes, A., (2016) Toxins, 8, p. 117; Jouiaei, M., (2015) Mol. Biol. Evol., 32, p. 1598; Undheim, E.A.B., (2015) Proc. Natl. Acad. Sci. U. S. A., 112, p. 4026; Von Reumont, B.M., Undheim, E.A.B., Jauss, R.-T., Jenner, R.A., (2017) Toxins, 9, p. 234; Dutertre, S., (2014) Nat. Commun., 5, p. 3521; Walker, A.A., (2018) Nat. Commun., 9, p. 755; Arbuckle, K., Rodríguez De La Vega, R.C., Casewell, N.R., (2017) Toxicon, 140, p. 118; Holding, M.L., Drabeck, D.H., Jansa, S.A., Gibbs, H.L., (2016) Integr. Comp. Biol., 56, p. 1032; Leffler, A.E., (2017) Proc. Natl. Acad. Sci. U. S. A., 114, p. E8100; Menting, J.G., (2016) Nat. Struct. Mol. Biol., 23, p. 916; Chandy, K.G., Norton, R.S., (2017) Curr. Opin. Chem. Biol., 38, p. 97; Mamelak, A.N., (2006) J. Clin. Oncol., 24, p. 3644; King, G.F., Hardy, M.C., (2013) Annu. Rev. Entomol., 58, p. 475",,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"30166472","English","Sci.",Review,"Final","",Scopus,2-s2.0-85053110666
"Greytak E.M., Kaye D.H., Budowle B., Moore C., Armentrout S.L.","56691831000;7102512463;7101814191;57203681567;56809083700;","Privacy and genetic genealogy data",2018,"Science","361","6405",,"857","",,13,"10.1126/science.aav0330","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052654473&doi=10.1126%2fscience.aav0330&partnerID=40&md5=360dae019b2d066320166183118d9836","Parabon NanoLabs, Inc., Reston, VA  20190, United States; Penn State Law, Pennsylvania State University, University Park, PA  16802, United States; Center for Human Identification, University of North Texas Health Sciences Center, Fort Worth, TX  76107, United States","Greytak, E.M., Parabon NanoLabs, Inc., Reston, VA  20190, United States; Kaye, D.H., Penn State Law, Pennsylvania State University, University Park, PA  16802, United States; Budowle, B., Center for Human Identification, University of North Texas Health Sciences Center, Fort Worth, TX  76107, United States; Moore, C., Parabon NanoLabs, Inc., Reston, VA  20190, United States; Armentrout, S.L., Parabon NanoLabs, Inc., Reston, VA  20190, United States",[No abstract available],,"chromosomal localization; crime victim; criminal behavior; DNA determination; forensic identification; gene identification; genealogy; genetic database; genetic privacy; genetic screening; government; human; law enforcement; Letter; medical information; offender; priority journal; genetic privacy; pedigree; privacy; Genealogy and Heraldry; Genetic Privacy; Genetic Testing; Pedigree; Privacy",,,,,,,,,,,,,,,,"Murphy, H., Genealogists turn to cousins’ DNA and family trees to crack five more cold cases (2018) The New YorkTimes, , www.nytimes.com/2018/06/27/science/dnafamily-trees-cold-cases.html; Berkman, B.E., Miller, W.K., Grady, C., (2018) Ann. Intern. Med.; Court, D.S., (2018) Forensic Sci. Int. Genet., 36, p. 203; (2018) 23andMe Transparency Report, , www.23andme.com/transparency-report, 15 May; (2017) Transparency Report, , www.ancestry.com/cs/transparency, com 2017; Com, Terms of Service and Privacy Policy, , www.gedmatch.com/tos.htm; Budowle, B., Harmon, R.P., Melton, P., Hamstra, S., Ambers, A., (2015) Familial DNA Searching: Current Approaches; Kim, J., Mammo, D., Siegel, M.B., Katsanis, S.H., (2011) Investig. Genet., 2, p. 22; Murphy, E., (2010) Mich. Law Rev., 109, p. 291; Suter, S.M., (2010) Harv. J. Law Technol., 23, p. 309; Ram, N., (2011) Stanford Law Rev, 63, p. 751; Kaye, D.H., (2013) Am. Crim. Law Rev., 50, p. 109","Greytak, E.M.; Parabon NanoLabs, United States; email: ellen@parabon.com",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"30166479","English","Sci.",Letter,"Final","",Scopus,2-s2.0-85052654473
"Cohen J.","57203682506;","In dogs, CRISPR fixes a muscular dystrophy",2018,"Science","361","6405",,"835","",,2,"10.1126/science.361.6405.835","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052643858&doi=10.1126%2fscience.361.6405.835&partnerID=40&md5=b5816d222ac853a1156d0cff10705451",,"Cohen, J.",[No abstract available],,"amino acid; DNA; dystrophin; dystrophin; clustered regularly interspaced short palindromic repeat; DNA repair; dog; dystrophin gene; exon; gene dosage; gene editing; gene mutation; heart tissue; human; muscle cell; muscle function; muscle injury; muscular dystrophy; nonhuman; Note; priority journal; respiratory failure; skeletal muscle; viral gene delivery system; X chromosome; animal; animal muscular dystrophy; DNA damage; dog disease; Duchenne muscular dystrophy; gene therapy; genetics; metabolism; mutagenesis; pathology; procedures; Canis familiaris; Animals; Clustered Regularly Interspaced Short Palindromic Repeats; DNA Damage; Dog Diseases; Dogs; Dystrophin; Gene Editing; Genetic Therapy; Humans; Muscle, Skeletal; Muscular Dystrophy, Animal; Muscular Dystrophy, Duchenne; Mutagenesis",,"amino acid, 65072-01-7; DNA, 9007-49-2; dystrophin, 116978-02-0; Dystrophin",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"30166469","English","Sci.",Note,"Final","",Scopus,2-s2.0-85052643858
"Kaiser J., Malakoff D.","7402184743;7101903090;","Amid fears of idea theft, NIH targets foreign funding links",2018,"Science","361","6405",,"834","",,,"10.1126/science.361.6405.834","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052643487&doi=10.1126%2fscience.361.6405.834&partnerID=40&md5=7bf41f790f3c0119df58181f9f2a3d64",,"Kaiser, J.; Malakoff, D.",[No abstract available],,"clinical research; confidentiality; funding; government regulation; health care financing; human; national health organization; Note; patent; peer review; priority journal; research ethics; risk benefit analysis; trust; United States; economics; financial management; medical research; national health organization; patent; theft; Biomedical Research; Confidentiality; Financial Support; Financing, Organized; Humans; Intellectual Property; National Institutes of Health (U.S.); Peer Review; Theft; United States",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"30166468","English","Sci.",Note,"Final","",Scopus,2-s2.0-85052643487
"Popkin G.","56387487600;","Can a transgenic chestnut restore a forest icon?",2018,"Science","361","6405",,"830","831",,7,"10.1126/science.361.6405.830","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052637650&doi=10.1126%2fscience.361.6405.830&partnerID=40&md5=bc57282b85e6485a08eab22d8ede5df5","New York","Popkin, G., New York",[No abstract available],,"fungicide; oxalic acid; plant protein; protein oxalate oxidase; unclassified drug; aluminum; deciduous tree; disease resistance; fungal disease; fungus; pollen; research work; transgenic plant; afforestation; agricultural management; biofuel production; Castanea dentata; chestnut; decision making; DNA modification; ecosystem regeneration; ecosystem restoration; environmental protection; food safety; fungicide application; gene sequence; geneticist; government; mycosis; New York; nonhuman; pathogenicity; plant genetics; plant root; pollen development; pollination; priority journal; promoter region; Short Survey; tadpole; transgenic plant; ecosystem restoration; Fagaceae; forest; genetic engineering; genetics; legislation and jurisprudence; microbiology; plant disease; plant gene; procedures; tree; United States; wheat; North America; Environmental Restoration and Remediation; Fagaceae; Forests; Genes, Plant; Genetic Engineering; Plant Diseases; Plants, Genetically Modified; Pollination; Trees; Triticum; United States; United States Department of Agriculture",,"oxalic acid, 144-62-7",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"30166465","English","Sci.",Short Survey,"Final","",Scopus,2-s2.0-85052637650
"Service R.F.","7102138642;","New pain drugs may lower overdose and addiction risk",2018,"Science","361","6405",,"831","832",,4,"10.1126/science.361.6405.831","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052637295&doi=10.1126%2fscience.361.6405.831&partnerID=40&md5=717601d67f5c7e5115c7789f69aefca9",,"Service, R.F.",[No abstract available],,"analgesic agent; at 121; beta arrestin 2; macrogol; methadone; morphine; mu opiate receptor; n methyl dextro aspartic acid receptor; n methyl dextro aspartic acid receptor stimulating agent; nktr 181; nyx 2925; oxycodone; sodium channel Nav1.7; unclassified drug; beta arrestin 2; dopamine; morphinan derivative; mu opiate receptor; narcotic analgesic agent; NKTR-181; drug; experimental study; mental disorder; psychology; research work; respiratory disease; analgesia; blood brain barrier; constipation; diabetes mellitus; diabetic nerve pain; drug industry; enzyme activation; fibromyalgia; human; learning; memory; nonhuman; pain; priority journal; protein targeting; respiration depression; risk reduction; scoring system; Short Survey; withdrawal syndrome; agonists; analogs and derivatives; animal; chemically induced; chemistry; drug overdose; metabolism; organization; respiratory failure; Analgesics, Opioid; Animals; beta-Arrestin 2; Blood-Brain Barrier; Congresses as Topic; Dopamine; Drug Overdose; Humans; Morphinans; Oxycodone; Receptors, Opioid, mu; Respiratory Insufficiency",,"macrogol, 25322-68-3; methadone, 1095-90-5, 125-56-4, 23142-53-2, 297-88-1, 76-99-3; morphine, 52-26-6, 57-27-2; oxycodone, 124-90-3, 76-42-6; dopamine, 51-61-6, 62-31-7; Analgesics, Opioid; beta-Arrestin 2; Dopamine; Morphinans; NKTR-181; Oxycodone; Receptors, Opioid, mu",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"30166466","English","Sci.",Short Survey,"Final","",Scopus,2-s2.0-85052637295
"Pennisi E.","7103300734;","Hybridization may give some parasites a leg up",2018,"Science","361","6405",,"832","833",,5,"10.1126/science.361.6405.832","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052636767&doi=10.1126%2fscience.361.6405.832&partnerID=40&md5=9e4fa123c54ba76ece74cf7494546876","Montpellier, France","Pennisi, E., Montpellier, France",[No abstract available],,"praziquantel; blood; genomics; hybridization; insect; muscle; parasite; stochasticity; urine; Bulinus; epidemic; Europe; freshwater species; genetic variation; host parasite interaction; human; infection risk; life cycle; nonhuman; parasite control; parasite transmission; platyhelminth; priority journal; risk factor; Schistosoma; Schistosoma bovis; Schistosoma haematobium; schistosomiasis; Short Survey; snail; animal; chimera; feces; France; genetics; genomics; host parasite interaction; hybridization; parasitology; pathogenicity; river; Schistosoma; schistosomiasis; Europe; Animals; Chimera; Feces; France; Genomics; Host-Parasite Interactions; Humans; Hybridization, Genetic; Rivers; Schistosoma; Schistosomiasis; Snails",,"praziquantel, 55268-74-1",,,,,,,,,,,,,,,"Pennisi, E.France",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"30166467","English","Sci.",Short Survey,"Final","",Scopus,2-s2.0-85052636767
"Gouveia S.F.","25225110900;","The detour that became a shortcut",2018,"Science","361","6405",,"942","",,,"10.1126/science.361.6405.942","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052635545&doi=10.1126%2fscience.361.6405.942&partnerID=40&md5=6cfb06906f1e35c1012c71e332e21594","Federal University of Sergipe, São Cristóvão, Brazil","Gouveia, S.F., Federal University of Sergipe, São Cristóvão, Brazil",[No abstract available],,,,,,,,,,,,,,,,,,,"Gouveia, S.F.; Federal University of SergipeBrazil; email: SciCareerEditor@aaas.org",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"30166493","English","Sci.",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85052635545
"Riegler M.","7004470077;","Insect threats to food security",2018,"Science","361","6405",,"846","",,5,"10.1126/science.aau7311","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052624499&doi=10.1126%2fscience.aau7311&partnerID=40&md5=3519ef0a53411c3b9bfa8dfa2743ed61","Hawkesbury Institute for the Environment, Western Sydney University, Locked Bag 1797, Penrith, NSW  2751, Australia","Riegler, M., Hawkesbury Institute for the Environment, Western Sydney University, Locked Bag 1797, Penrith, NSW  2751, Australia",[No abstract available],,"agricultural production; climate change; crop damage; crop plant; demographic trend; food security; global warming; growth rate; insect; metabolism; pest species; population size; seasonality; temperature effect; climate change; crop production; food intake; food security; greenhouse effect; human; hunger; insect control; life threat; metabolic rate; metabolism; nonhuman; plant yield loss; population growth; priority journal; Review; tropics; animal; catering service; insect; organization and management; Hexapoda; Animals; Food Supply; Insecta; Security Measures",,,,,,,,,,,,,,,,"(2017) The state of food security and nutrition in the world, , FAO FAO, Rome; Deutsch, C.A., (2018) Science, 361, p. 916; Terblanche, J.S., (2015) Climate change and insect pests, pp. 92-118. , C. Björkman, Niemelä, Eds. CABI; Frazier, M.R., (2006) Am. Nat., 168, p. 512; Bebber, D.P., (2013) Nat. ClIm. Change, 3, p. 985; DeLucia, E.H., (2012) Plant physiol, 160, p. 1677; Sgrò, C.M., (2016) Annu. Rev. Entomol., 61, p. 433; Harris, R.M.B., (2018) Nat. ClIm. Change, 8, p. 579; Lichtenberg, E.M., (2017) Globalchange Biol, 23, p. 4946; Roberts, R.J., (2018) J. Innov. Knowl., 3, p. 61; Loxdale, H.D., (2016) Entomol. Exp. Appl., 159, p. 121; Rosenheim, J.A., Gratton, C., (2017) Annu. Rev. Entomol., 62, p. 399","Riegler, M.; Hawkesbury Institute for the Environment, Locked Bag 1797, Australia; email: m.riegler@westernsydney.edu.au",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"30166474","English","Sci.",Review,"Final","",Scopus,2-s2.0-85052624499
"Berg J.","7401719853;","Revolutionary technologies",2018,"Science","361","6405",,"827","",,1,"10.1126/science.aav1775","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052619707&doi=10.1126%2fscience.aav1775&partnerID=40&md5=bf6f7ec585fdef356b33a0e77a1dfc40",,"Berg, J.",[No abstract available],,"cytology; diffraction; Editorial; electromagnetic radiation; medical technology; microbiology; microscopy; polymerase chain reaction; priority journal; recombinant DNA technology; scientist; X ray crystallography; DNA sequence; procedures; trends; recombinant DNA; Crystallography, X-Ray; DNA, Recombinant; Microscopy; Polymerase Chain Reaction; Sequence Analysis, DNA",,"DNA, Recombinant",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"30166463","English","Sci.",Editorial,"Final","All Open Access, Bronze",Scopus,2-s2.0-85052619707
"Marshall J.C., Acuña V., Allen D.C., Bonada N., Boulton A.J., Carlson S.M., Dahm C.N., Datry T., Leigh C., Negus P., Richardson J.S., Sabater S., Jan Stevenson R., Steward A.L., Stubbington R., Tockner K., Vorste R.","7404858531;23670461000;15841594800;6508310685;35267971600;35387659000;7005573738;6602386025;25960170900;55341168100;7404378753;7006947959;16309289900;14825964000;23091974900;7004652754;57203683064;","Protecting U.S. Temporary waterways",2018,"Science","361","6405",,"856","857",,20,"10.1126/science.aav0839","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052618220&doi=10.1126%2fscience.aav0839&partnerID=40&md5=18fa4238d839437f21f173e6ab4c9182","Water Planning Ecology, Queensland Department of Environment and Science, Brisbane, QLD  4001, Australia; Australian Rivers Institute, Griffith University, Nathan, QLD  4111, Australia; Catalan Institute for Water Research, Girona, Spain; Department of Biology, University of Oklahoma, Norman, OK  73019, United States; Grup de Recerca Freshwater Ecology, Hydrology and Management (FEHM-Lab), Departament de Biologia Evolutiva, Ecologia i Ciències Ambientals, Facultat de Biologia, Institut de Recerca de la Biodiversitat (IRBio), Universitat de Barcelona (UB), Barcelona, Catalonia, Spain; School of Environmental and Rural Science, University of New England, Armidale, NSW  2350, Australia; Department of Environmental Science, Policy, and Management, University of California Berkeley, Berkeley, CA  94720, United States; Department of Biology, University of New Mexico, Albuquerque, NM  87131, United States; IRSTEA, UR RiverLy, Centre de Lyon-Villeurbanne, Villeurbanne, France; Institute for Future Environments, School of Mathematical Sciences, Queensland University of Technology, Brisbane, QLD  4001, Australia; ARC Centre of Excellence for Mathematical and Statistical Frontiers, Queensland University of Technology, Brisbane, QLD  4001, Australia; Department of Forest and Conservation Sciences, University of British Columbia, Vancouver, BC, Canada; Institute of Aquatic Ecology, University of Girona, Girona, Spain; Center for Water Science, Michigan State University, East Lansing, MI  48824, United States; School of Science and Technology, Nottingham Trent University, Nottingham, United Kingdom; Leibniz-Institute of Freshwater Ecology and Inland Fisheries, IGB, Berlin, Germany; Austrian Science Fund, FWF, Vienna, Austria","Marshall, J.C., Water Planning Ecology, Queensland Department of Environment and Science, Brisbane, QLD  4001, Australia, Australian Rivers Institute, Griffith University, Nathan, QLD  4111, Australia; Acuña, V., Catalan Institute for Water Research, Girona, Spain; Allen, D.C., Department of Biology, University of Oklahoma, Norman, OK  73019, United States; Bonada, N., Grup de Recerca Freshwater Ecology, Hydrology and Management (FEHM-Lab), Departament de Biologia Evolutiva, Ecologia i Ciències Ambientals, Facultat de Biologia, Institut de Recerca de la Biodiversitat (IRBio), Universitat de Barcelona (UB), Barcelona, Catalonia, Spain; Boulton, A.J., School of Environmental and Rural Science, University of New England, Armidale, NSW  2350, Australia; Carlson, S.M., Department of Environmental Science, Policy, and Management, University of California Berkeley, Berkeley, CA  94720, United States; Dahm, C.N., Department of Biology, University of New Mexico, Albuquerque, NM  87131, United States; Datry, T., IRSTEA, UR RiverLy, Centre de Lyon-Villeurbanne, Villeurbanne, France; Leigh, C., Australian Rivers Institute, Griffith University, Nathan, QLD  4111, Australia, Institute for Future Environments, School of Mathematical Sciences, Queensland University of Technology, Brisbane, QLD  4001, Australia, ARC Centre of Excellence for Mathematical and Statistical Frontiers, Queensland University of Technology, Brisbane, QLD  4001, Australia; Negus, P., Water Planning Ecology, Queensland Department of Environment and Science, Brisbane, QLD  4001, Australia; Richardson, J.S., Department of Forest and Conservation Sciences, University of British Columbia, Vancouver, BC, Canada; Sabater, S., Catalan Institute for Water Research, Girona, Spain, Institute of Aquatic Ecology, University of Girona, Girona, Spain; Jan Stevenson, R., Center for Water Science, Michigan State University, East Lansing, MI  48824, United States; Steward, A.L., Water Planning Ecology, Queensland Department of Environment and Science, Brisbane, QLD  4001, Australia, Australian Rivers Institute, Griffith University, Nathan, QLD  4111, Australia; Stubbington, R., School of Science and Technology, Nottingham Trent University, Nottingham, United Kingdom; Tockner, K., Leibniz-Institute of Freshwater Ecology and Inland Fisheries, IGB, Berlin, Germany, Austrian Science Fund, FWF, Vienna, Austria; Vorste, R., Department of Environmental Science, Policy, and Management, University of California Berkeley, Berkeley, CA  94720, United States",[No abstract available],,"drinking water; ground water; biodiversity; carbon cycle; environmental decision making; environmental protection; government; habitat; human; legal aspect; Letter; nutrient cycle; priority journal; river ecosystem; species diversity; stream (river); United States; water management; water quality; government; river; water conservation; Biodiversity; Conservation of Water Resources; Rivers; United States; United States Environmental Protection Agency",,,,,,,,,,,,,,,,"Goodrich, D.C., Kepner, W.G., Levick, L.R., Wigington, P.J., (2018) J. Am. Water Resour. Assoc., 54, p. 400; Whyte, C., Six pollution policies gutted by Scott Pruitt – And what happens next (2018) New Scientist Daily News, , www.newscientist.com/article/2173680-six-pollutionpolicies-gutted-by-scott-pruitt-and-what-happens-next; Nadeau, T.L., Rains, M.C., (2007) J. Am. Water Resour. Assoc., 43, p. 118; Acuña, V., (2014) Science, 343, p. 1080; Datry, T., Bonada, N., Boulton, A., (2017) Intermittent Rivers and Ephemeral Streams: Ecology and Management, , Eds, Academic Press, London; (2017) Geographic Information Systems Analysis of The Surface Drinking Water Provided by Intermittent, Ephemeral, and Headwater Streams in The U.S., , www.epa.gov/cwa-404/geographic-information-systems-analysis-surface-drinking-water-provided-intermittent, EPA; Wigington, P.J., (2006) Front. Ecol. Environ., 4, p. 513; Datry, T., (2018) Nat. Geosci., 11, p. 497; Steward, A.L., Von Schiller, D., Tockner, K., Marshall, J.C., Bunn, S.E., (2012) Front. Ecol. Environ., 10, p. 202; (2015) Connectivity of Streams and Wetlands to Downstream Waters: A Review and Synthesis of The Scientifc Evidence, , U.S. EPA Publication EPA/600/R-14/475F, EPA; (2014) Economic Analysis of Proposed Revised Definition of Waters of The United States, , https://archive.epa.gov/epa/sites/production/files/2014-03/documents/wus_proposed_rule_economic_analysis.pdf, EPA; https://docs.google.com/document/d/1AS5ew4S3CI3C5TECAmNgi4cu8O48BY4Wl1AqqIKpog/edit?usp=sharing, To view or to add to a list of signatories in support of this letter","Marshall, J.C.; Water Planning Ecology, Australia; email: jonathan.marshall@des.qld.gov.au",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"30166478","English","Sci.",Letter,"Final","All Open Access, Green",Scopus,2-s2.0-85052618220
"Hoy A.Q.","57194338176;","Federal research funding aims to ease societal challenges",2018,"Science","361","6405",,"861","",,,"10.1126/science.361.6405.861","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052614623&doi=10.1126%2fscience.361.6405.861&partnerID=40&md5=568a9ace78f254e8d75e45746f62e063",,"Hoy, A.Q.",[No abstract available],,"economic development; France; funding; health care policy; health program; human; Note; population research; practice guideline; priority journal; risk factor; United States",,,,,"Office of Experimental Program to Stimulate Competitive Research, EPSCoR; National Aeronautics and Space Administration, NASA; National Science Foundation, NSF; National Institutes of Health, NIH; National Science Foundation, NSF; American Association for the Advancement of Science, AAAS","and inclusion are important considerations for how we support the U.S. scientific enterprise,” added Koizumi. Half of all federal research funding in the United States goes to re-To overcome impediments, the National Science Foundation, the cipients based in six states and the District of Columbia, leaving the Departments of Energy and Agriculture, and NASA have established other 50% of funding split among those in the remaining 44 states, programs under the Established Program to Stimulate Competi-the National Science Foundation’s annual Survey of Federal Funds tive Research, or EPSCoR, which was established in 1978 to enable for Research and Development shows. universities across the country to compete for federal research fund-The concentration of geographic funding to primary recipients in ing. The National Institutes of Health began a similar program 25 California, Maryland, Massachusetts, New York, Texas, Virginia, and the years ago known as Institutional Development Awards, or IDeA. Both District of Columbia was cited by Kei Koizumi, a senior science policy programs continue to grow. adviser for the American Association for the Advancement of Science, For two decades, AAAS has supported more than 30 states by during a panel presentation exploring the evolution of federal research providing 151 assessments of more than $1.2 billion in research funding in the United States, France, Japan, and other Organization for projects funded by NSF’s EPSCoR and NIH’s biomedical research Economic Co-operation and Development member countries. IDeA programs. AAAS’s Research Competitiveness Program, or “We have abundant research that shows the majority of U.S. stu-RCP, conducts the work and provides peer-to-peer insights from dents go to school in their home states,” said Koizumi during the preindependent U.S. experts and, more recently, quantitative evalua-sentation on 13July.“So,ifresearchfunding is not happening intheir tions of projects.In addition,RCPisnow working on aNSFstudyto state, then they are missing out on an opportunity to participate in our devise a framework for measuring academic research excellence science and technology enterprise.” and competitiveness for EPSCoR and Concentrated research funding distri-potentially other NSF programs. bution levels, he added, deny states “Our programs strengthening economic development, growth, and STEM ecosystems within the U.S. jobs that the system develops. have parallels to national STEM The presentation was held at the initiatives in other countries,” said biennial EuroScience Open Forum Charles Dunlap, RCP’s program di-2018 in Toulouse, France, a gathering rector. “While we continue to support of more than 3000 scientists, innova-institutions in the U.S., institutions tors, policy-makers, and business abroad are increasingly contacting representatives 9–14 July to discuss AAAS for support as well.” scientific research, innovation, and A range of other collaboration science policy issues. AAAS CEO models also have emerged. One is Rush Holt moderated a session on organized around national objectives science diplomacy and AAAS staff such as improving health care, ad-highlighted activities of AAAS’s Cam-dressing climate change, or expand-bridge, U.K., office and the online, ing manufacturing opportunities. global news service EurekAlert! Other competitive funding initiatives In recent years, geographic funding promote cross-sector collaborations concentration levels in the United Kei Koizumi (right) fields questions about scientific research funding that align private businesses with States have remained fairly consistent. mechanisms during a break at biennial ESOF in Toulouse, France. research universities and federal Yet the country’s leading federal re-research laboratories and interna-search funding institutions have been testing experimental programs tional collaborations that match scientific research groups with global to spread federal research funding more equally across the country partners to pursue shared scientific goals. to address economic and social inequities. Competitive research funding endeavors also focus on “high-Science and engineering research funding programs are searching risk, high-reward research, or potentially transformative research,” for ways to provide university students in every state an opportunity said Koizumi, in a drive to offset the tendency among experienced to search for knowledge, extend scientific excellence, and, in so doing, researchers in a highly competitive funding arena to pitch less risky ensure that the system tackles larger societal issues, said Koizumi. and shorter-term proposals. “It is important, both politically and socially, to address inequalities Since World War II, the federal research funding system has helped on multiple dimensions, and science funding is not exempt from that the United States become the world’s leader in science and engi-imperative,”Koizumi said.“Wehaveseen that competitiveresearch neering innovation.With time,though,systemflawshaveemerged, funding mechanisms, left to their own devices, can result in inequali-including stress on success rates due to the growing number of reties. They can perpetuate other inequalities that exist in society.” search proposals that fall short of funding, a development that raises Adjusting the funding system to support multiple societal objec-the cost of the scientific review process. The system also has failed tives as it also seeks to produce scientific excellence is not easy, to expand the ranks of underrepresented minorities and women in noted Koizumi in his session on “Supporting long-term research in the scientific enterprise. a world of sudden change: The evolution of research and funding in In addressing the state of today’s competitive research funding currentfinancialandpolitical contexts.” system,Koizumi said,“With careful attention we can usecompetitive “It is, of course, a common insight now to see that the U.S. scien-research funding to attempt to address the challenges of inequalities tific workforce does not look like the U.S. population, and so diversity both inside the scientific enterprise but also with our society at large.”",,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85052614623
