Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Tradenames,Manufacturers,Funding Details,Funding Text 1,Funding Text 2,Funding Text 3,Funding Text 4,Funding Text 5,Funding Text 6,Funding Text 7,Funding Text 8,Funding Text 9,Funding Text 10,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Jepson P., Jennings S., Jones K.E., Hodgetts T.","56601192900;57196645471;7404728090;54585357600;","Entertainment value: Should the media pay for nature conservation?",2011,"Science","334","6061",,"1351","1352",,11,"10.1126/science.1213189","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83255164072&doi=10.1126%2fscience.1213189&partnerID=40&md5=c6b64a980a5074330f9d952ad564acfb","School of Geography and the Environment, University of Oxford, Oxford, OX1 3QY, United Kingdom; Oxfam GB, Oxford, OX4 2JY, United Kingdom; Institute of Zoology, Zoological Society of London, London NW1 4RY, United Kingdom","Jepson, P., School of Geography and the Environment, University of Oxford, Oxford, OX1 3QY, United Kingdom; Jennings, S., Oxfam GB, Oxford, OX4 2JY, United Kingdom; Jones, K.E., Institute of Zoology, Zoological Society of London, London NW1 4RY, United Kingdom; Hodgetts, T., School of Geography and the Environment, University of Oxford, Oxford, OX1 3QY, United Kingdom","Many films and TV shows profit by extracting value from nature without contributing their fair share to conservation funding.",,"biodiversity; conservation management; economic analysis; ecosystem management; ecosystem service; management practice; media industry; nature conservation; protected area; certification; commercial phenomena; cost; ecosystem; environmental protection; financial management; human; industry; pollination; priority journal; short survey; television; trust; wildlife; article; audiovisual equipment; economics; ecosystem; environment; international cooperation; non profit organization; policy; television; Conservation of Natural Resources; Ecosystem; Environment; International Cooperation; Motion Pictures as Topic; Organizations, Nonprofit; Policy; Television",,,,,,,,,,,,,,,,"Norgaard, R.B., (2010) Ecol. Econ., 69, p. 1219; (2003) Ecosystems and Human Well-Being: A Framework for Assessment, , Millennium Ecosystem Assessment, Island Press, Washington, DC; (2005) Investing in Development: A Practical Plan to Achieve the Millennium Development Goals, , U.N. Millennium Project, Earthscan, New York; Turner, R.K., Daily, G.C., (2008) Environ. Resour. Econ., 39, p. 25; Andrews, A., (2010) Daily Telegraph, p. 4. , 16 November; Robinson, J., (2006) The Observer, p. 11. , 9 April; (2007) Discovery Communications, , http://corporate.discovery.com/discovery-news/discovery-channels-planet- earth-most-watched-cable/, 1 May; Palmer, C., (2010) Shooting in the Wild, , Sierra Club Books, San Francisco, CA; James, A., Gaston, K.J., Balmford, A., (2001) Bioscience, 51, p. 43; Bousé, D., (2000) Wildlife Films, , Univ. of Pennsylvania Press, Philadelphia; Durkee, A., (2011) Disney Media Release, , www.diszine.com/content/disney-worldwide-conservation-fund-launches-new- google-earth-site, 10 June; Sukhdev, P., (2010) TEEB - The Economics of Ecosystems and Biodiversity: Mainstreaming the Economics of Nature: A Synthesis of the Approach, Conclusions and Recommendations of TEEB, , www.teebweb.org/TEEBSynthesisReport/tabid/29410/Default.aspx, Progress Press, Mriehel, Malta; Farley, J., Costanza, R., (2010) Ecol. Econ., 69, p. 2060; Crutzen, P.J., (2002) J. Phys. IV France, 12, p. 1","Jepson, P.; School of Geography and the Environment, University of Oxford, Oxford, OX1 3QY, United Kingdom; email: paul.jepson@ouce.ox.ac.uk",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22158806","English","Science",Short Survey,"Final","",Scopus,2-s2.0-83255164072
"Bhattacharjee Y.","7003775676;","Saudi universities offer cash in exchange for academic prestige",2011,"Science","334","6061",,"1344","1345",,58,"10.1126/science.334.6061.1344","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83255162587&doi=10.1126%2fscience.334.6061.1344&partnerID=40&md5=1395b32439f425fb9ba21b7d6a1a2972",,"Bhattacharjee, Y.",[No abstract available],,"academic research; agronomy; astrophysics; economic analysis; mathematical analysis; performance assessment; research work; Asia; Australia; Canada; Europe; fee; government; human; organization; priority journal; publication; research; Saudi Arabia; science; scientist; short survey; United States; university; bibliometrics; note; personnel; publication; publishing; writing; Saudi Arabia; Authorship; Bibliometrics; Faculty; Periodicals as Topic; Publishing; Research Personnel; Saudi Arabia; Universities",,,,,,,,,,,,,,,,,"Bhattacharjee, Y.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22158799","English","Science",Short Survey,"Final","",Scopus,2-s2.0-83255162587
"Borhani D.W., Butts J.A.","7003801229;54584828600;","Rethinking clinical trials: Biology's mysteries",2011,"Science","334","6061",,"1346","1347",,4,"10.1126/science.334.6061.1346-c","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83255162586&doi=10.1126%2fscience.334.6061.1346-c&partnerID=40&md5=51b307a21bc529eb95f47b6744c7deb9",,"Borhani, D.W.; Butts, J.A.",[No abstract available],,"clinical research; clinical trial (topic); computer program; drug cost; drug industry; food and drug administration; letter; market; medical society; personalized medicine; priority journal; electronic medical record; factual database; human; note; Clinical Trials as Topic; Databases, Factual; Electronic Health Records; Humans",,,,,,,,,,,,,,,,"Pang, P.-C., (2011) Science, 333, p. 1761; Arrowsmith, J., (2011) Nat. Rev. Drug Disc., 10, p. 87; (1962) Amendment to the Federal Food, Drug, and Cosmetic Act, , Public Law 87-781, Sec. 1, 10 October 76 Stat. 780; 21 USC 301; Janssen, W.F., The story of the laws behind the labels (1981) FDA Consumer, , www.fda.gov/AboutFDA/WhatWeDo/History/Overviews/ucm056044.htm, June; Silverman, M.M., Lee, P.R., (1974) Pills, Profits, and Politics, , Univ. of California Press, Berkeley, CA","Borhani, D.W., Hartsdale, NY 10530, United States; email: david.borhani@alum.mit.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22158802","English","Science",Letter,"Final","",Scopus,2-s2.0-83255162586
"Kutschera U.","7005448338;","Primitive ladder-of-life thinking has evolved",2011,"Science","334","6061",,"1347","",,2,"10.1126/science.334.6061.1347-a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83255162584&doi=10.1126%2fscience.334.6061.1347-a&partnerID=40&md5=5cf196f9161420b6fb85d3846670bc2a","Institute of Biology, University of Kassel, Heinrich-Plett Strasse 40, D-34109 Kassel, Germany","Kutschera, U., Institute of Biology, University of Kassel, Heinrich-Plett Strasse 40, D-34109 Kassel, Germany",[No abstract available],,"bioenergy; jellyfish; letter; nonhuman; planktivore; plesiomorphy; prey; priority journal",,,,,,,,,,,,,,,,"Darwin, C., (1872) The Origin of Species, , John Murray, London, ed. 6; Lucas, C.H., (2001) Hydrobiologia, 451, p. 229; Hunter, J.R., (1976) Fish Bull., 74, p. 81. , U.S; Valentine, J.W., (1999) Development, 126, p. 851; Shubin, N., (2008) Your Inner Fish, , Vintage Books, New York","Kutschera, U.; Institute of Biology, University of Kassel, Heinrich-Plett Strasse 40, D-34109 Kassel, Germany; email: kut@uni-kassel.de",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Letter,"Final","",Scopus,2-s2.0-83255162584
"Martin T.E.","7403463514;","Ecology: The cost of fear",2011,"Science","334","6061",,"1353","1354",,12,"10.1126/science.1216109","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83255162583&doi=10.1126%2fscience.1216109&partnerID=40&md5=982a9e6c8faf74d643eba0a4fd1964d1","U. S. Geological Survey, Montana Cooperative Wildlife Research Unit, University of Montana, Missoula, MT 59812, United States","Martin, T.E., U. S. Geological Survey, Montana Cooperative Wildlife Research Unit, University of Montana, Missoula, MT 59812, United States","Song sparrows produce fewer offspring when they perceive a higher predation risk, even in the absence of actual predation.",,"fitness; parent-offspring interaction; passerine; predation; predator-prey interaction; reproductive cost; reproductive success; resource allocation; song; nest predation; nonhuman; predation; predation risk; predator; priority journal; progeny; short survey; sparrow",,,,,,,,,,,,,,,,"Zanette, L.Y., (2011) Science, 334, p. 1398; Lack, D., (1954) The Natural Regulation of Animal Numbers, , Oxford, Clarendon Press; Martin, T.E., (1987) Annu. Rev. Ecol. Syst., 18, p. 453; Martin, T.E., (2004) Auk, 121, p. 289; Martin, T.E., (1992) Ecology and Conservation of Neotropical Migrants, pp. 455-473. , J. M. Hagan, D. W. Johnston, Eds. Smithsonian Inst. Press, Washington, DC; Doligez, B., Clobert, J., (2003) Ecology, 84, p. 2582; Lloyd, P., (2005) Ecol. Appl., 15, p. 1504; Martin, T.E., Briskie, J.V., (2009) Ann. N. Y. Acad. Sci., 1168, p. 201; Creel, S., Christianson, D., (2008) Trends Ecol. Evol., 23, p. 194; Chalfoun, A., Martin, T.E., (2010) Condor, 112, p. 701; Eggers, S., (2008) Behav. Ecol., 19, p. 1056; Ardia, D.R., (2010) Proc. Biol. Sci., 277, p. 1881; Martin, T.E., (2007) Evolution, 61, p. 2558; Marzluff, J., (1985) Condor, 87, p. 559; Slagsvold, T., (1984) J. Anim. Ecol., 53, p. 945; note","Martin, T.E.; U. S. Geological Survey, Montana Cooperative Wildlife Research Unit, University of Montana, Missoula, MT 59812, United States; email: tom.martin@umontana.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Short Survey,"Final","",Scopus,2-s2.0-83255162583
"Acuña J.L., López-Urrutia A., Colin S.","57195195269;6602569062;7005503482;","Primitive ladder-of-life thinking has evolved",2011,"Science","334","6061",,"1347","1348",,1,"10.1126/science.334.6061.1347-b","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83255162581&doi=10.1126%2fscience.334.6061.1347-b&partnerID=40&md5=5630f6e4bb12b439b8b6584bead07b9b","Departamento de Biología de Organismos Y Sistemas, Universidad de Oviedo, Calle Catedratico Rodrigo Uria, sin numero, 33071 Oviedo, Spain; Instituto Español de Oceanografía, Centro Oceanográfico de Gijón, Avenida Príncipe de Asturias, 70 bis, 33212 Gijón, Spain; Department of Marine Biology and Environmental Sciences, Roger Williams University, Bristol, RI 02809, United States","Acuña, J.L., Departamento de Biología de Organismos Y Sistemas, Universidad de Oviedo, Calle Catedratico Rodrigo Uria, sin numero, 33071 Oviedo, Spain; López-Urrutia, A., Instituto Español de Oceanografía, Centro Oceanográfico de Gijón, Avenida Príncipe de Asturias, 70 bis, 33212 Gijón, Spain; Colin, S., Department of Marine Biology and Environmental Sciences, Roger Williams University, Bristol, RI 02809, United States",[No abstract available],,"aurelia aurita; Chordata; Cnidaria; Engraulis mordax; evolution; jellyfish; letter; life cycle; medusa; nonhuman; priority journal; animal; energy metabolism; histology; jellyfish; note; physiology; predation; Animals; Biological Evolution; Energy Metabolism; Predatory Behavior; Scyphozoa",,,,,,,,,,,,,,,,"Darwin, C., (1872) The Origin of Species, , John Murray, London, ed. 6","Acuña, J.L.; Departamento de Biología de Organismos Y Sistemas, Universidad de Oviedo, Calle Catedratico Rodrigo Uria, sin numero, 33071 Oviedo, Spain; email: acuna@sci.cpd.uniovi.es",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22158803","English","Science",Letter,"Final","",Scopus,2-s2.0-83255162581
"Kraft N.J.B.","18434144800;","Disentangling the drivers of β diversity along latitudinal and elevational gradients (Science (1755))",2011,"Science","334","6061",,"1348","",,,"10.1126/science.334.6061.1348","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83255162580&doi=10.1126%2fscience.334.6061.1348&partnerID=40&md5=f704c9f50c30152ebdc3c3b0b2973867",,"Kraft, N.J.B.",[No abstract available],,"erratum; error; priority journal",,,,,,,,,,,,,,,,,"Kraft, N.J.B.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Erratum,"Final","",Scopus,2-s2.0-83255162580
"Parak W.J.","6701351363;","Materials science: Complex colloidal assembly",2011,"Science","334","6061",,"1359","1360",,51,"10.1126/science.1215080","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83255162577&doi=10.1126%2fscience.1215080&partnerID=40&md5=f4636f4ec6514c2183b4c38d2000c9c6","Fachbereich Physik and Wissenschaftliches Zentrum für Materialwissenschaften, Philipps-Universität Marburg, Renthof 7, 35037 Marburg, Germany","Parak, W.J., Fachbereich Physik and Wissenschaftliches Zentrum für Materialwissenschaften, Philipps-Universität Marburg, Renthof 7, 35037 Marburg, Germany","A colloidal chemistry approach is used to fabricate complex three-dimensional objects on the nanometer scale.",,"gold nanoparticle; nanoparticle; colloid; crystallization; design; molecular analysis; nanotechnology; three-dimensional modeling; atomic force microscopy; colloid; crystallization; geometry; nanoanalysis; nanotechnology; priority journal; short survey; surface property; temperature; X ray diffraction",,,,,"Seventh Framework Programme, FP7: 246479",,,,,,,,,,,"Eigler, D.M., Schweizer, E.K., (1990) Nature, 344, p. 524; Kufer, S.K., (2008) Science, 319, p. 594; Smalley, R.E., (2001) Sci. Am., 285, p. 76. , September; González, E., (2011) Science, 334, p. 1377; Murray, C.B., (1995) Science, 270, p. 1335; Vossmeyer, T., (1995) Science, 267, p. 1476; Kiely, C.J., (1998) Nature, 396, p. 444; Sun, S., Murray, C.B., Weller, D., Folks, L., Moser, A., (2000) Science, 287, p. 1989; Röcker, C., Pötzl, M., Zhang, F., Parak, W.J., Nienhaus, G.U., (2009) Nat. Nanotechnol., 4, p. 577; Peng, X., (2000) Nature, 404, p. 59; Puntes, V.F., Krishnan, K.M., Alivisatos, A.P., (2001) Science, 291, p. 2115; Jin, R., (2001) Science, 294, p. 1901; Yin, Y., (2004) Science, 304, p. 711; Mokari, T., (2004) Science, 304, p. 1787; note","Parak, W.J.; Fachbereich Physik and Wissenschaftliches Zentrum für Materialwissenschaften, Philipps-Universität Marburg, Renthof 7, 35037 Marburg, Germany; email: wolfgang.parak@physik.uni-marburg.de",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Short Survey,"Final","",Scopus,2-s2.0-83255162577
"Jasny B.R., Chin G., Chong L., Vignieri S.","6603700348;44960915000;54791872900;6508070245;","Again, and again, and again",2011,"Science","334","6060",,"1225","",,144,"10.1126/science.334.6060.1225","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856197539&doi=10.1126%2fscience.334.6060.1225&partnerID=40&md5=2b17ff5f4eb9a8bc29d4e3968be14283",,"Jasny, B.R.; Chin, G.; Chong, L.; Vignieri, S.",[No abstract available],,"cognition; data analysis; editorial; management; medical research; priority journal; publication; reproducibility; animal; computer; human; medical research; policy; reproducibility; research; standard; Animals; Biomedical Research; Computers; Humans; Public Policy; Reproducibility of Results; Research",,,,,,,,,,,,,,,,,"Jasny, B.R.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22144612","English","Science",Editorial,"Final","All Open Access, Bronze",Scopus,2-s2.0-84856197539
"Cohen J.","57203682506;","Dispute over lab notebooks lands researcher in jail",2011,"Science","334","6060",,"1189","1190",,1,"10.1126/science.334.6060.1189","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82755192550&doi=10.1126%2fscience.334.6060.1189&partnerID=40&md5=e528978749efa85863550bb37b6d6c6d",,"Cohen, J.",[No abstract available],,"research work; theoretical study; contract; criminal law; documentation; government; human; legal aspect; patent; priority journal; research; short survey; chronic fatigue syndrome; history; information processing; isolation and purification; note; patent; theft; United States; virology; Xenotropic MuLV related virus; California; Fatigue Syndrome, Chronic; History, 21st Century; Intellectual Property; Nevada; Records as Topic; Theft; Xenotropic murine leukemia virus-related virus",,,,,,,,,,,,,,,,,"Cohen, J.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22144589","English","Science",Short Survey,"Final","",Scopus,2-s2.0-82755192550
"Cho A.","35200363400;","Where does the time go?",2011,"Science","334","6060",,"1200","1201",,1,"10.1126/science.334.6060.1200","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82755192549&doi=10.1126%2fscience.334.6060.1200&partnerID=40&md5=3afcb69012df5eaa2415942f768f8ccf",,"Cho, A.",[No abstract available],,"temporal analysis; theoretical study; measurement; neutrino; physics; priority journal; short survey; time; velocity",,,,,,,,,,,,,,,,,"Cho, A.",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Short Survey,"Final","",Scopus,2-s2.0-82755192549
"Stapel D.A., Lindenberg S.","7006053052;26642932700;","Retraction",2011,"Science","334","6060",,"1202","",,3,"10.1126/science.334.6060.1202-a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82755192535&doi=10.1126%2fscience.334.6060.1202-a&partnerID=40&md5=0bf4f4b0f73fc4434fdbf83ed71f92fc","Interuniversity Center for Social Science Theory and Methodology, Faculty of Behavioural and Social Sciences, University of Groningen, Grote Rozenstraat 31, NL-9712 TG Groningen, Netherlands","Stapel, D.A., Interuniversity Center for Social Science Theory and Methodology, Faculty of Behavioural and Social Sciences, University of Groningen, Grote Rozenstraat 31, NL-9712 TG Groningen, Netherlands; Lindenberg, S., Interuniversity Center for Social Science Theory and Methodology, Faculty of Behavioural and Social Sciences, University of Groningen, Grote Rozenstraat 31, NL-9712 TG Groningen, Netherlands",[No abstract available],,"erratum; priority journal; retracted article",,,,,,,,,,,,,,,,"Stapel, D.A., Lindenberg, S., (2011) Science, 332, p. 251; (2011) Interim Report Regarding the Breach of Scientifi C Integrity Committed by Prof. D. A. Stapel, , www.tilburguniversity.edu/nl/nieuws-en-agenda/commissie-levelt/ interim-report.pdf, 31 October","Stapel, D.A.; Interuniversity Center for Social Science Theory and Methodology, Grote Rozenstraat 31, NL-9712 TG Groningen, Netherlands",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Erratum,"Final","",Scopus,2-s2.0-82755192535
"Ioannidis J.P.A., Khoury M.J.","57226848754;26643049700;","Improving validation practices in ""omics"" research",2011,"Science","334","6060",,"1230","1232",,165,"10.1126/science.1211811","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82755192534&doi=10.1126%2fscience.1211811&partnerID=40&md5=2d62a92e1856f32164c5e24a6160d229","Stanford Prevention Research Center, Department of Health Research and Policy, Stanford University School of Medicine, Stanford, CA 94305, United States; Department of Statistics, Stanford University School of Humanities and Sciences, Stanford, CA 94305, United States; Office of Public Health Genomics, Centers for Disease Control and Prevention, Atlanta, GA 30333, United States; Division of Cancer Control and Population Sciences, National Cancer Institute, National Institutes of Health, Bethesda, MD 20852, United States","Ioannidis, J.P.A., Stanford Prevention Research Center, Department of Health Research and Policy, Stanford University School of Medicine, Stanford, CA 94305, United States, Department of Statistics, Stanford University School of Humanities and Sciences, Stanford, CA 94305, United States; Khoury, M.J., Office of Public Health Genomics, Centers for Disease Control and Prevention, Atlanta, GA 30333, United States, Division of Cancer Control and Population Sciences, National Cancer Institute, National Institutes of Health, Bethesda, MD 20852, United States","""Omics"" research poses acute challenges regarding how to enhance validation practices and eventually the utility of this rich information. Several strategies may be useful, including routine replication, public data and protocol availability, funding incentives, reproducibility rewards or penalties, and targeted repeatability checks.",,"incentive; model validation; research work; bioinformatics; genomics; human; information processing; medical research; metabolomics; priority journal; proteomics; review; transcriptomics",,,,,,,,,,,,,,,,"Ioannidis, J.P.A., (2005) PLoS Med., 2, pp. e124; Chanock, S.J., (2007) Nature, 447, p. 655; Riley, R.D., (2003) Health Technol. Assess., 7, p. 1; Dupuy, A., Simon, R.M., (2007) J. Natl. Cancer Inst., 17, p. 99; Castaldi, P.J., Dahabreh, I.J., Ioannidis, J.P., (2011) Brief. Bioinform., 12, p. 189; Jelizarow, M., Guillemot, V., Tenenhaus, A., Strimmer, K., Boulesteix, A.L., (2010) Bioinformatics, 26, p. 1990; Teutsch, S.M., (2009) Genet. Med., 11, p. 3. , EGAPP Working Group; Sparano, J.A., Paik, S., (2008) J. Clin. Oncol., 26, p. 721; Cardoso, F., (2008) J. Clin. Oncol., 26, p. 729; Baggerly, K., Coombes, K.R., (2009) Ann. Appl. Stat., 3, p. 1309; Baggerly, K., (2010) Nature, 467, p. 401; Andre, F., (2011) Nat. Rev. Clin. Oncol., 8, p. 171; Ioannidis, J.P.A., Panagiotou, O.A., (2011) JAMA, 305, p. 2200; Al-Sheikh-Ali, A.A., Qureshi, W., Al-Mallah, M.H., Ioannidis, J.P., (2011) PLoS ONE, 6, pp. e24357; Ioannidis, J.P.A., (2009) Nat. Genet., 41, p. 149; Johnson, A.D., Leslie, R., O'Donnell, C.J., (2011) PLoS Genet., 7, pp. e1002269; Ransohoff, D.F., (2010) Clin. Chem., 56, p. 172; Bell, A.W., (2009) Nat. Methods, 6, p. 423. , HUPO Test Sample Working Group; Mischak, H., (2010) Sci. Transl. Med., 2, pp. 46ps42; Mann, M., (2009) Nat. Methods, 6, p. 717; Legrain, P., (2011) Mol. Cell. Proteom., 10, pp. M111.009993","Khoury, M.J.; Office of Public Health Genomics, Centers for Disease Control and Prevention, Atlanta, GA 30333, United States; email: muk1@cdc.gov",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Review,"Final","All Open Access, Green",Scopus,2-s2.0-82755192534
"Aiden E.L.","57208461476;","Zoom!",2011,"Science","334","6060",,"1222","1223",,3,"10.1126/science.1216288","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82755192528&doi=10.1126%2fscience.1216288&partnerID=40&md5=d43f4a016f651cc3b9f03d237e7c7fa3","Harvard Society of Fellows, Harvard University, Cambridge, MA 02138, United States; Google, Inc., Mountain View, CA 94043, United States","Aiden, E.L., Harvard Society of Fellows, Harvard University, Cambridge, MA 02138, United States, Google, Inc., Mountain View, CA 94043, United States","Exploring how the genome folds by using three-dimensional genome sequencing.",,"proton; DNA; genetic analysis; genome; three-dimensional modeling; camera; priority journal; review; article; awards and prizes; cell nucleus; chemistry; chromatin; chromosome map; conformation; gene locus; history; human; human chromosome; human genome; protein folding; ultrastructure; United States; Awards and Prizes; Cell Nucleus; Chromatin; Chromosome Mapping; Chromosomes, Human; DNA; Genetic Loci; Genome, Human; History, 21st Century; Humans; Nucleic Acid Conformation; Protein Folding; United States",,"proton, 12408-02-5, 12586-59-3; DNA, 9007-49-2; Chromatin; DNA, 9007-49-2",,,"NIH Office of the Director, OD: DP2OD008540",,,,,,,,,,,"Watson, J.D., Crick, F.H., (1953) Nature, 171, p. 737; Franklin, R.E., Gosling, R.E., (1953) Nature, 171, p. 740; Olins, A.L., Olins, D.E., (1974) Science, 183, p. 330; Woodcock, C.L.F., (1973) J. Cell Biol., 59, pp. 368a; Kornberg, R.D., Thomas, J.O., (1974) Science, 184, p. 865; Kornberg, R.D., (1974) Science, 184, p. 868; Rabl, C., (1885) Morphologisches Jahrbuch, 10, p. 214; Cremer, T., (1982) Hum. Genet., 60, p. 46; Edwards, A., (2009) Ann. Rev. Biochem., 78, p. 541; Cremer, T., Cremer, C., (2001) Nat. Rev. Genet., 2, p. 292; Wang, J.C., Davidson, N., (1966) J. Mol. Biol., 19, p. 469; Mukherjee, S., (1988) Cell, 52, p. 375; Cullen, K.E., (1993) Science, 261, p. 203; Dekker, J., (2002) Science, 295, p. 1306; Dostie, J., (2006) Genome Res., 16, p. 1299; Zhao, Z., (2006) Nat. Genet., 38, p. 1341; Lieberman-Aiden, E., (2009) Science, 326, p. 289; Mikkelsen, T.S., (2007) Nature, 448, p. 553; Grosberg, A.Y., (1988) J. Phys. France, 49, p. 2095; Konzak, R., (1995) The Book of Ramen, , Turtleback Books, Friday Harbor, Washington; Duan, Z., (2010) Nature, 465, p. 363; Fullwood, M.J., (2009) Nature, 462, p. 58","Aiden, E.L.; Harvard Society of Fellows, Harvard University, Cambridge, MA 02138, United States; email: erez@erez.com",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"22144611","English","Science",Review,"Final","All Open Access, Bronze",Scopus,2-s2.0-82755192528
"Skoyles J.R.","7003592053;","Top-flight safety model for nuclear industry",2011,"Science","334","6060",,"1202","1203",,,"10.1126/science.334.6060.1202-c","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82755192527&doi=10.1126%2fscience.334.6060.1202-c&partnerID=40&md5=6596998834b98929d6b4c26407e2d6bb","Centre for Mathematics and Physics in the Life Sciences, University College London, London, WC1E 6BT, United Kingdom","Skoyles, J.R., Centre for Mathematics and Physics in the Life Sciences, University College London, London, WC1E 6BT, United Kingdom",[No abstract available],,"accident prevention; biosafety; letter; nuclear accident; nuclear energy; nuclear industry; policy; priority journal",,,,,,,,,,,,,,,,"Nöggerath, J., Geller, R.J., Gusiakov, V.K., (2011) Bull. Atom. Sci., 67, p. 37; (2011) Emergency Airworthiness Directive AD 2011-08-51, , Federal Aviation Administration, Transport Airplane Directorate, Aircraft Certifi cation Service, 5 April","Skoyles, J.R.; Centre for Mathematics and Physics in the Life Sciences, , London, WC1E 6BT, United Kingdom; email: j.skoyles@ucl.ac.uk",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Letter,"Final","",Scopus,2-s2.0-82755192527
"Bunn M., Heinonen O.","6701701990;16309556300;","Top-flight safety model for nuclear industry - Response",2011,"Science","334","6060",,"1203","",,,"10.1126/science.334.6060.1203-a","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82755192525&doi=10.1126%2fscience.334.6060.1203-a&partnerID=40&md5=694aa6aba19e3139aadf0137089c4a6b","Belfer Center for Science and International Affairs, Harvard University, Cambridge, MA 02138, United States","Bunn, M., Belfer Center for Science and International Affairs, Harvard University, Cambridge, MA 02138, United States; Heinonen, O., Belfer Center for Science and International Affairs, Harvard University, Cambridge, MA 02138, United States",[No abstract available],,"aviation; human; letter; nuclear accident; nuclear industry; priority journal; safety",,,,,,,,,,,,,,,,"Reason, J., (1997) Managing the Risks of Organizational Accidents, , Ashgate, Aldershot, UK; Vaughan, D., (1996) The Challenger Launch Decision, , Univ. Chicago Press, Chicago; (2006) Strengthening the Global Nuclear Safety Regime, , International Nuclear Safety Group, INSAG-21 International Atomic Energy Agency, Vienna; Rees, J., (1994) Hostages of Each Other: The Transformation of Nuclear Safety since Three Mile Island, , Univ. Chicago Press, Chicago; (2004) Nuclear Regulation: NRC Needs to More Aggressively and Comprehensively Resolve Issues Related to the Davis-Besse Nuclear Power Plant's Shutdown, , U.S. General Accounting Offi ce, GAO-04-415 GAO, Washington","Bunn, M.; Belfer Center for Science and International Affairs, , Cambridge, MA 02138, United States; email: matthew_bunn@harvard.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Science",Letter,"Final","",Scopus,2-s2.0-82755192525
